geneId	readCount	Coverage	FPKM	TPM
EFYLIG00000000142	1	0.032925	0.059384	0.051757
YALI0_B08426g	0	0.0	0.0	0.0
YALI0_B03234g	0	0.0	0.0	0.0
EFYLIG00000000628	0	0.0	0.0	0.0
YALI0_F27973g	0	0.0	0.0	0.0
YALI0_C15576g	0	0.0	0.0	0.0
YALI0_D23947g	0	0.0	0.0	0.0
YALI0_B10406g	9	1.059558	1.911038	1.665590
YALI0_E30437r	0	0.0	0.0	0.0
YALI0_F07931g	0	0.0	0.0	0.0
YALI0_D17512g	0	0.0	0.0	0.0
YALI0_D21560g	0	0.0	0.0	0.0
YALI0_A05555g	0	0.0	0.0	0.0
YALI0_D26752g	157	5.094720	9.188930	8.008730
YALI0_F12221g	0	0.0	0.0	0.0
YALI0_B01584g	0	0.0	0.0	0.0
YALI0_F04422g	0	0.000000	0.000000	0.000000
YALI0_C05951g	3618	314.545898	567.320679	494.455658
YALI0_F32065g	0	0.0	0.0	0.0
YALI0_E28248g	0	0.0	0.0	0.0
YALI0_B11000g	0	0.0	0.0	0.0
YALI0_A18986g	0	0.000000	0.000000	0.000000
YALI0_C24398g	0	0.0	0.0	0.0
YALI0_B16874g	0	0.0	0.0	0.0
YALI0_B21978g	0	0.0	0.0	0.0
YALI0_C23771g	0	0.0	0.0	0.0
YALI0_E17633g	3	0.192220	0.346691	0.302163
YALI0_F14729g	0	0.0	0.0	0.0
ENSRNA049657138	0	0.0	0.0	0.0
YALI0_C01375g	0	0.0	0.0	0.0
YALI0_D11770g	545	56.506172	101.915558	88.825821
YALI0_E03740g	0	0.0	0.0	0.0
YALI0_D26125g	0	0.0	0.0	0.0
YALI0_C10945g	833	47.446404	85.575203	74.584167
YALI0_D01485g	0	0.0	0.0	0.0
YALI0_B03278g	0	0.0	0.0	0.0
YALI0_D13706g	167	16.776714	30.258787	26.372437
YALI0_C16566g	508	12.182753	21.973034	19.150883
YALI0_E31515g	0	0.0	0.0	0.0
YALI0_D07942g	0	0.000000	0.000000	0.000000
YALI0_B07227g	0	0.0	0.0	0.0
YALI0_C13310g	0	0.0	0.0	0.0
YALI0_E04092g	160	9.454631	17.052544	14.862365
YALI0_A05027g	0	0.0	0.0	0.0
YALI0_C02783g	0	0.0	0.0	0.0
YALI0_E13277g	46199	1835.707031	3310.914551	2885.670410
ENSRNA049655086	0	0.0	0.0	0.0
YALI0_E07832g	5784	1109.082153	2000.360718	1743.440186
ENSRNA049671111	0	0.0	0.0	0.0
YALI0_C07887g	0	0.0	0.0	0.0
YALI0_E10813g	32	2.402778	4.333694	3.777087
YALI0_C01617g	0	0.0	0.0	0.0
YALI0_A11099g	0	0.0	0.0	0.0
YALI0_B03146g	0	0.0	0.0	0.0
ENSRNA049670916	1	0.506930	0.914308	0.796877
YALI0_D12881g	0	0.0	0.0	0.0
YALI0_A10120g	0	0.0	0.0	0.0
EFYLIG00000000323	0	0.0	0.0	0.0
YALI0_A18832g	0	0.0	0.0	0.0
YALI0_F06974g	0	0.0	0.0	0.0
YALI0_E25520r	0	0.0	0.0	0.0
YALI0_F09185g	1816	147.738373	266.463623	232.239792
YALI0_D14674g	0	0.0	0.0	0.0
YALI0_F14883g	0	0.0	0.0	0.0
YALI0_E05445g	0	0.0	0.0	0.0
YALI0_A11891g	0	0.0	0.0	0.0
YALI0_C02981g	0	0.0	0.0	0.0
YALI0_A10208g	0	0.0	0.0	0.0
YALI0_C08184g	0	0.0	0.0	0.0
YALI0_B09031g	0	0.0	0.0	0.0
YALI0_E24915g	0	0.0	0.0	0.0
YALI0_D14366g	0	0.0	0.0	0.0
YALI0_D08910g	0	0.0	0.0	0.0
YALI0_B09449g	0	0.0	0.0	0.0
YALI0_A02585g	0	0.0	0.0	0.0
YALI0_F08195g	167	27.657444	49.883469	43.476582
YALI0_E02112g	0	0.0	0.0	0.0
YALI0_F16775r	0	0.0	0.0	0.0
YALI0_F13607g	4	0.272879	0.492170	0.428957
ENSRNA049650662	0	0.0	0.0	0.0
YALI0_A07953r	0	0.0	0.0	0.0
YALI0_B20108g	0	0.0	0.0	0.0
YALI0_C02475g	3	0.215302	0.388323	0.338448
YALI0_E13167g	0	0.0	0.0	0.0
YALI0_F08833g	0	0.0	0.0	0.0
YALI0_C04048g	0	0.0	0.0	0.0
YALI0_D26598g	8	0.864035	1.558389	1.358234
YALI0_C03586g	0	0.0	0.0	0.0
YALI0_A17171g	0	0.0	0.0	0.0
YALI0_E25047g	0	0.0	0.0	0.0
YALI0_F25135g	4113	296.279602	534.375305	465.741699
YALI0_D26488g	0	0.0	0.0	0.0
YALI0_F13541g	13624	1986.713013	3583.271729	3123.046631
YALI0_B01738g	0	0.0	0.0	0.0
YALI0_C05753g	0	0.0	0.0	0.0
YALI0_E07986g	0	0.0	0.0	0.0
YALI0_B01716g	0	0.0	0.0	0.0
YALI0_F10241g	0	0.0	0.0	0.0
YALI0_B11792g	0	0.0	0.0	0.0
YALI0_F07733g	0	0.0	0.0	0.0
YALI0_E11737g	0	0.0	0.0	0.0
YALI0_F21362g	12	0.504372	0.909694	0.792856
YALI0_E28600g	0	0.0	0.0	0.0
YALI0_E17369g	34	6.956098	12.546145	10.934754
YALI0_F03498g	0	0.0	0.0	0.0
YALI0_C20999g	0	0.0	0.0	0.0
YALI0_B07645g	0	0.0	0.0	0.0
YALI0_E30151g	0	0.0	0.0	0.0
YALI0_B18172g	0	0.0	0.0	0.0
YALI0_A20658g	0	0.0	0.0	0.0
YALI0_F25223g	0	0.0	0.0	0.0
YALI0_B09911r	0	0.0	0.0	0.0
YALI0_C06688r	1	0.171429	0.309192	0.269481
YALI0_D07656g	0	0.0	0.0	0.0
YALI0_F30415g	0	0.0	0.0	0.0
YALI0_C13904g	0	0.0	0.0	0.0
YALI0_B16412g	0	0.0	0.0	0.0
YALI0_B00682g	0	0.0	0.0	0.0
YALI0_E09647g	0	0.0	0.0	0.0
EFYLIG00000000273	0	0.0	0.0	0.0
YALI0_B05368g	0	0.0	0.0	0.0
ENSRNA049654585	0	0.0	0.0	0.0
EFYLIG00000000092	0	0.0	0.0	0.0
YALI0_D04851g	3262	289.621552	522.366699	455.275421
YALI0_E27049g	0	0.000000	0.000000	0.000000
EFYLIG00000000276	0	0.0	0.0	0.0
ENSRNA049655385	0	0.0	0.0	0.0
YALI0_A18920g	0	0.0	0.0	0.0
EFYLIG00000000301	0	0.0	0.0	0.0
YALI0_E23606g	0	0.0	0.0	0.0
YALI0_A12199g	0	0.0	0.0	0.0
ENSRNA049670591	1	0.033611	0.060621	0.052835
YALI0_E03058g	82	10.874473	19.613396	17.094309
YALI0_A01562g	0	0.0	0.0	0.0
YALI0_C10135g	0	0.0	0.0	0.0
YALI0_E21670g	0	0.0	0.0	0.0
YALI0_F19624g	0	0.0	0.0	0.0
YALI0_C00605g	2514	530.592957	956.987122	834.074463
YALI0_E06853g	820	132.822403	239.560898	208.792389
YALI0_C02431g	69	9.169312	16.537937	14.413854
YALI0_F28193g	14	1.116309	2.013395	1.754801
YALI0_D25212g	0	0.0	0.0	0.0
YALI0_E18029g	455	40.534325	73.108444	63.718609
YALI0_C16027g	716	139.165131	251.000748	218.762955
YALI0_A07821g	0	0.0	0.0	0.0
YALI0_C22394g	0	0.0	0.0	0.0
YALI0_D10395r	0	0.0	0.0	0.0
YALI0_C01507g	0	0.0	0.0	0.0
YALI0_B23496g	0	0.0	0.0	0.0
YALI0_B02442g	0	0.0	0.0	0.0
YALI0_E14278r	0	0.0	0.0	0.0
YALI0_E23562g	13048	3822.882324	7012.017578	6111.414062
YALI0_D19646g	0	0.0	0.0	0.0
YALI0_D14410g	0	0.0	0.0	0.0
YALI0_E32967g	1	0.133333	0.240482	0.209595
YALI0_D10329g	0	0.0	0.0	0.0
YALI0_D13992g	0	0.0	0.0	0.0
YALI0_E29506g	0	0.0	0.0	0.0
YALI0_B09075g	0	0.0	0.0	0.0
YALI0_B11814g	2	0.130802	0.235917	0.205616
YALI0_D03916g	0	0.0	0.0	0.0
YALI0_B12100g	0	0.0	0.0	0.0
YALI0_F30877g	0	0.0	0.0	0.0
YALI0_B18238g	0	0.0	0.0	0.0
YALI0_C15048g	0	0.0	0.0	0.0
YALI0_F06930r	0	0.000000	0.000000	0.000000
YALI0_E11341g	54	3.593535	6.481365	5.648917
YALI0_A10186g	0	0.0	0.0	0.0
YALI0_D03938g	0	0.0	0.0	0.0
YALI0_A06435g	0	0.0	0.0	0.0
YALI0_B18216g	0	0.0	0.0	0.0
YALI0_E31108g	0	0.0	0.0	0.0
YALI0_F29183g	1043	202.635803	365.477631	318.536743
YALI0_B10802g	0	0.0	0.0	0.0
YALI0_E25443g	0	0.0	0.0	0.0
YALI0_F10725g	0	0.0	0.0	0.0
YALI0_D00099r	0	0.0	0.0	0.0
YALI0_B04796g	0	0.0	0.0	0.0
YALI0_B03322g	0	0.0	0.0	0.0
YALI0_D26257g	0	0.0	0.0	0.0
ENSRNA049671572	0	0.0	0.0	0.0
YALI0_E20933g	0	0.0	0.0	0.0
YALI0_B06776g	0	0.0	0.0	0.0
YALI0_B15037g	0	0.0	0.0	0.0
YALI0_F16181g	557	67.309319	121.400314	105.808014
YALI0_C13838g	0	0.0	0.0	0.0
YALI0_D05401g	0	0.0	0.0	0.0
YALI0_D21164g	0	0.0	0.0	0.0
YALI0_C13816g	243	68.239372	123.077774	107.270027
YALI0_B11528g	0	0.0	0.0	0.0
YALI0_D18700g	0	0.0	0.0	0.0
YALI0_D13684g	0	0.000000	0.000000	0.000000
YALI0_C21318g	77	4.201927	7.578672	6.605289
YALI0_C08305g	112	14.193354	25.599392	22.311480
YALI0_E12441g	0	0.0	0.0	0.0
YALI0_A13673g	0	0.0	0.0	0.0
YALI0_B08382g	0	0.0	0.0	0.0
YALI0_B01342g	0	0.0	0.0	0.0
YALI0_E04939g	0	0.0	0.0	0.0
YALI0_D21593g	0	0.0	0.0	0.0
YALI0_A21197g	248	14.961151	26.984203	23.518431
YALI0_B19316g	0	0.0	0.0	0.0
YALI0_C01331g	0	0.0	0.0	0.0
YALI0_F22825g	0	0.0	0.0	0.0
YALI0_E13321g	0	0.0	0.0	0.0
YALI0_F27665g	0	0.0	0.0	0.0
YALI0_B08140g	0	0.0	0.0	0.0
YALI0_E07348r	0	0.0	0.0	0.0
YALI0_E01298g	12314	3978.066650	7174.913574	6253.388184
YALI0_A05489r	0	0.0	0.0	0.0
YALI0_E06963r	0	0.0	0.0	0.0
EFYLIG00000000065	0	0.0	0.0	0.0
YALI0_F29733r	0	0.0	0.0	0.0
YALI0_B19338g	0	0.0	0.0	0.0
YALI0_A17237g	0	0.0	0.0	0.0
YALI0_C21494g	1353	110.742691	199.737534	174.083817
YALI0_B12364g	0	0.0	0.0	0.0
YALI0_A05423g	0	0.0	0.0	0.0
YALI0_E17083g	4	0.837607	1.510723	1.316690
YALI0_E10681g	0	0.0	0.0	0.0
YALI0_F00902g	0	0.0	0.0	0.0
YALI0_E07920g	2	0.137061	0.247206	0.215455
YALI0_A19536g	1588	189.982910	342.656647	298.646820
YALI0_C05324g	0	0.0	0.0	0.0
YALI0_C15609g	0	0.0	0.0	0.0
YALI0_C03520g	0	0.0	0.0	0.0
YALI0_A12815g	0	0.0	0.0	0.0
YALI0_E34485g	0	0.0	0.0	0.0
YALI0_B17424g	0	0.0	0.0	0.0
YALI0_B00880g	0	0.0	0.0	0.0
EFYLIG00000000552	0	0.0	0.0	0.0
YALI0_B05346g	0	0.0	0.0	0.0
YALI0_F07975g	0	0.0	0.0	0.0
EFYLIG00000000028	1	0.964244	1.739128	1.515759
YALI0_E01012g	0	0.0	0.0	0.0
YALI0_F14157g	0	0.0	0.0	0.0
YALI0_B13970g	2257	154.599777	278.838989	243.025696
YALI0_E17721g	0	0.0	0.0	0.0
YALI0_D00110g	0	0.0	0.0	0.0
YALI0_F26543g	0	0.0	0.0	0.0
EFYLIG00000000158	0	0.0	0.0	0.0
YALI0_F24365g	0	0.0	0.0	0.0
YALI0_F00726g	0	0.0	0.0	0.0
YALI0_F30503g	1	0.049569	0.089404	0.077921
YALI0_B14795g	0	0.0	0.0	0.0
YALI0_B09735g	0	0.0	0.0	0.0
YALI0_B06303g	0	0.0	0.0	0.0
YALI0_E18326g	0	0.0	0.0	0.0
YALI0_E03212g	87	6.271157	11.310772	9.858050
YALI0_A18359g	0	0.0	0.0	0.0
YALI0_D08778g	0	0.0	0.0	0.0
YALI0_C22341g	0	0.0	0.0	0.0
ENSRNA049655892	0	0.0	0.0	0.0
YALI0_B21208g	0	0.0	0.0	0.0
YALI0_E11473g	0	0.0	0.0	0.0
YALI0_F05104g	0	0.0	0.0	0.0
ENSRNA049656409	0	0.0	0.0	0.0
YALI0_F27203g	60	3.978632	7.175933	6.254277
YALI0_D20966g	1950	216.665787	390.782349	340.591400
YALI0_E05137g	19052	2180.228027	3932.299072	3427.246094
YALI0_A15664r	0	0.0	0.0	0.0
EFYLIG00000000519	0	0.0	0.0	0.0
YALI0_A21098g	3	0.509091	0.918206	0.800274
YALI0_F07194g	0	0.0	0.0	0.0
YALI0_A11605g	0	0.0	0.0	0.0
YALI0_D24167g	35	4.557632	8.220228	7.164446
YALI0_E25916g	0	0.0	0.0	0.0
ENSRNA049656114	0	0.0	0.0	0.0
YALI0_A16868g	426	325.290924	586.700623	511.346497
YALI0_D11132g	1	0.057011	0.102826	0.089619
YALI0_F09669g	11843	1858.262939	3351.596924	2921.127441
YALI0_A03179g	0	0.0	0.0	0.0
YALI0_C06556g	0	0.0	0.0	0.0
YALI0_D08734g	0	0.0	0.0	0.0
YALI0_D10307g	0	0.0	0.0	0.0
YALI0_E08998g	0	0.0	0.0	0.0
YALI0_A17853g	0	0.0	0.0	0.0
ENSRNA049652363	0	0.0	0.0	0.0
YALI0_E27346g	4764	390.000000	703.411072	613.067017
YALI0_E18007g	0	0.0	0.0	0.0
YALI0_F01188g	0	0.0	0.0	0.0
YALI0_E30701g	23	3.757812	6.777658	5.907156
YALI0_F19052g	0	0.0	0.0	0.0
EFYLIG00000000067	0	0.0	0.0	0.0
YALI0_C01694g	23	0.795346	1.434501	1.250257
YALI0_D25058g	32	2.434251	4.390460	3.826561
YALI0_A09427g	0	0.0	0.0	0.0
YALI0_D20570g	113	8.299006	15.550588	13.553314
YALI0_E15554g	0	0.0	0.0	0.0
YALI0_F23892r	1	0.131163	0.236568	0.206184
YALI0_D14784g	0	0.0	0.0	0.0
YALI0_F22759g	0	0.0	0.0	0.0
YALI0_D22506g	0	0.0	0.0	0.0
YALI0_B08008g	0	0.0	0.0	0.0
YALI0_A19712g	12	0.797218	1.437877	1.253200
YALI0_B07183g	103	33.766403	60.901699	53.079662
EFYLIG00000000248	0	0.0	0.0	0.0
YALI0_D26906g	0	0.0	0.0	0.0
YALI0_F01177r	0	0.0	0.0	0.0
YALI0_D15136g	0	0.0	0.0	0.0
YALI0_E21912g	690	61.318504	110.595169	96.390648
YALI0_D02717g	0	0.0	0.0	0.0
YALI0_E17435g	0	0.0	0.0	0.0
YALI0_C16247g	0	0.0	0.0	0.0
YALI0_E29293g	0	0.0	0.0	0.0
YALI0_D16599g	0	0.0	0.0	0.0
YALI0_F05610g	0	0.0	0.0	0.0
YALI0_F02893g	15775	2253.538574	4064.522949	3542.487549
YALI0_F20790g	9	1.088435	1.963121	1.710984
YALI0_D16489g	0	0.0	0.0	0.0
YALI0_F20372g	167	12.478572	22.506578	19.615900
YALI0_A07249g	0	0.0	0.0	0.0
YALI0_F06204g	0	0.0	0.0	0.0
YALI0_E27368g	0	0.0	0.0	0.0
YALI0_E05643g	503	72.295662	130.393768	113.646378
YALI0_E06237g	2373	706.602844	1274.441772	1110.756104
YALI0_D04356g	0	0.0	0.0	0.0
YALI0_A10659g	12966	1797.199097	3241.460938	2825.137207
YALI0_E14421r	0	0.0	0.0	0.0
EFYLIG00000000388	0	0.0	0.0	0.0
YALI0_F20504g	4	0.484848	0.874481	0.762165
YALI0_D12320g	0	0.0	0.0	0.0
YALI0_E15015g	0	0.0	0.0	0.0
YALI0_E20537g	83	5.280326	9.523692	8.300497
YALI0_C08030g	0	0.0	0.0	0.0
YALI0_C07062g	0	0.0	0.0	0.0
YALI0_E29579g	25	1.900188	3.427214	2.987032
ENSRNA049670776	1	0.152712	0.275434	0.240058
YALI0_B20592g	0	0.0	0.0	0.0
YALI0_B09185r	0	0.0	0.0	0.0
YALI0_E12177g	0	0.0	0.0	0.0
YALI0_B20482g	3589	499.001099	900.007446	784.413086
YALI0_E29447g	0	0.0	0.0	0.0
YALI0_C03465g	0	0.0	0.0	0.0
YALI0_D10065g	0	0.0	0.0	0.0
YALI0_E04873g	0	0.0	0.0	0.0
YALI0_D22088g	0	0.0	0.0	0.0
YALI0_A11220g	0	0.0	0.0	0.0
EFYLIG00000000094	0	0.0	0.0	0.0
YALI0_B14817g	0	0.0	0.0	0.0
YALI0_A01958g	0	0.0	0.0	0.0
ENSRNA049657041	0	0.0	0.0	0.0
YALI0_D23309g	0	0.0	0.0	0.0
YALI0_E27115g	0	0.0	0.0	0.0
YALI0_C20405g	0	0.0	0.0	0.0
YALI0_B02178g	2310	223.546844	403.193176	351.408203
ENSRNA049656037	0	0.0	0.0	0.0
YALI0_A06721g	0	0.0	0.0	0.0
YALI0_D24277g	0	0.0	0.0	0.0
YALI0_C06490g	1484	171.223434	308.821686	269.157562
YALI0_A15444g	0	0.0	0.0	0.0
YALI0_D13156g	0	0.0	0.0	0.0
YALI0_F23705g	0	0.0	0.0	0.0
YALI0_D04290g	1	0.112933	0.203688	0.177527
YALI0_F15796r	1	0.354624	0.639606	0.557457
YALI0_E24013g	1797	229.299896	413.569458	360.451813
YALI0_B21120g	405	55.676498	100.419144	87.521606
YALI0_E19613g	0	0.0	0.0	0.0
YALI0_B10109g	0	0.0	0.0	0.0
YALI0_C01903g	0	0.0	0.0	0.0
YALI0_D00627g	30	0.971323	1.751896	1.526887
YALI0_F00264g	84	28.200001	50.862038	44.329460
YALI0_B17336g	0	0.0	0.0	0.0
YALI0_C07304g	0	0.0	0.0	0.0
ENSRNA049658005	0	0.0	0.0	0.0
YALI0_F25861g	526	47.806637	86.224922	75.150444
YALI0_D23397g	3357	524.100342	945.276917	823.868286
YALI0_B00924g	0	0.0	0.0	0.0
YALI0_A18139g	0	0.0	0.0	0.0
YALI0_D06688g	0	0.0	0.0	0.0
YALI0_E16434g	148	14.399845	25.971823	22.636078
YALI0_E00198g	3	0.276235	0.498223	0.434232
YALI0_D17666g	0	0.0	0.0	0.0
YALI0_A07403g	0	0.0	0.0	0.0
YALI0_D20328g	542	43.412849	78.300201	68.243553
YALI0_F31867g	0	0.0	0.0	0.0
EFYLIG00000000086	0	0.0	0.0	0.0
YALI0_E11506r	0	0.0	0.0	0.0
YALI0_D25740g	0	0.0	0.0	0.0
YALI0_B19800g	7	0.478165	0.862427	0.751659
YALI0_F08371g	0	0.0	0.0	0.0
YALI0_B10197g	0	0.0	0.0	0.0
YALI0_D11352g	0	0.0	0.0	0.0
YALI0_F17402g	0	0.0	0.0	0.0
ENSRNA049655743	0	0.0	0.0	0.0
YALI0_E15818g	5	0.425963	0.768275	0.669600
YALI0_D02255g	0	0.0	0.0	0.0
EFYLIG00000000083	0	0.0	0.0	0.0
EFYLIG00000000136	0	0.0	0.0	0.0
YALI0_D18150g	0	0.0	0.0	0.0
YALI0_E05357g	0	0.0	0.0	0.0
YALI0_C07458g	0	0.0	0.0	0.0
YALI0_B21736r	0	0.0	0.0	0.0
YALI0_D16555r	0	0.0	0.0	0.0
YALI0_A10747g	0	0.0	0.0	0.0
YALI0_F30613g	0	0.0	0.0	0.0
YALI0_E22572g	0	0.0	0.0	0.0
YALI0_D24321g	0	0.0	0.0	0.0
YALI0_C20265g	150	4.271202	7.703618	6.714187
EFYLIG00000000428	1	0.698123	1.259147	1.097426
YALI0_E01364g	0	0.0	0.0	0.0
YALI0_E16478g	123	16.792618	30.287472	26.397436
YALI0_A02310g	6296	531.979858	959.488586	836.254639
YALI0_F05368r	1	0.509390	0.918745	0.800744
YALI0_B12298g	3	0.188940	0.340776	0.297007
YALI0_E02827g	0	0.0	0.0	0.0
YALI0_A00572g	0	0.0	0.0	0.0
YALI0_B08690g	0	0.0	0.0	0.0
YALI0_E16863g	0	0.0	0.0	0.0
YALI0_A05247g	0	0.0	0.0	0.0
YALI0_D22616g	0	0.0	0.0	0.0
YALI0_F14707g	0	0.0	0.0	0.0
YALI0_A06633g	0	0.0	0.0	0.0
YALI0_B09581g	0	0.0	0.0	0.0
YALI0_F29227g	0	0.0	0.0	0.0
YALI0_D22638g	0	0.0	0.0	0.0
YALI0_D07392g	0	0.0	0.0	0.0
YALI0_C03938r	0	0.0	0.0	0.0
YALI0_C19448g	0	0.0	0.0	0.0
YALI0_F30349g	0	0.0	0.0	0.0
YALI0_E26323g	0	0.0	0.0	0.0
YALI0_F11649g	0	0.0	0.0	0.0
YALI0_C14630g	0	0.0	0.0	0.0
ENSRNA049653934	1	1.000000	1.803618	1.571967
YALI0_D15356g	0	0.0	0.0	0.0
YALI0_F18546g	1	0.041876	0.075528	0.065828
ENSRNA049671477	0	0.0	0.0	0.0
YALI0_D06193g	0	0.0	0.0	0.0
YALI0_A13717r	0	0.0	0.0	0.0
ENSRNA049673038	1	0.548292	0.988909	0.861897
YALI0_C22990g	9	0.447867	0.807781	0.704032
YALI0_C10516g	11	0.910891	1.642900	1.431890
YALI0_F25949r	0	0.000000	0.000000	0.000000
YALI0_C10538g	0	0.0	0.0	0.0
YALI0_A04235r	0	0.0	0.0	0.0
YALI0_B21648r	0	0.0	0.0	0.0
YALI0_C09757g	0	0.0	0.0	0.0
YALI0_B22748g	0	0.0	0.0	0.0
YALI0_E19492g	0	0.0	0.0	0.0
YALI0_E11077g	35	3.291476	5.936566	5.174091
YALI0_D24772g	0	0.0	0.0	0.0
YALI0_E25465r	0	0.0	0.0	0.0
YALI0_A13299g	0	0.0	0.0	0.0
YALI0_F18568g	0	0.0	0.0	0.0
YALI0_E01100g	159	13.025490	23.493011	20.475637
YALI0_C06908g	0	0.0	0.0	0.0
ENSRNA049672607	2	1.078316	1.944870	1.695077
YALI0_C00891g	301	19.034187	34.330406	29.921110
EFYLIG00000000254	0	0.0	0.0	0.0
YALI0_A05379g	0	0.0	0.0	0.0
