geneId	readCount	Coverage	FPKM	TPM
YALI0_E33429g	505	26.074757	15.234515	16.700581
YALI0_E25872g	458	50.648026	29.591768	32.439476
YALI0_D07326g	4026	177.167328	103.512314	113.473633
YALI0_C00451g	66648	3895.506836	2276.000488	2495.027344
ENSRNA049673275	2	1.252643	0.731873	0.802303
YALI0_C19943g	224	21.190603	12.380885	13.572337
YALI0_E30921g	267	21.068857	12.309753	13.494361
YALI0_D15444g	1343	45.103127	26.352087	28.888033
YALI0_A00369g	34	4.265409	2.492121	2.731945
YALI0_E01782g	1967	109.257423	63.835068	69.978119
YALI0_E04675g	1338	95.839005	55.995182	61.383778
YALI0_F24189g	158	14.195710	8.294028	9.092189
YALI0_E32769g	4367	285.442078	166.773239	182.822357
YALI0_D07040g	2870	165.412094	96.644165	105.944542
YALI0_F03751g	130	7.547082	4.409481	4.833819
YALI0_B05830g	273	73.375999	42.870880	46.996483
YALI0_F03245g	1080	27.938890	16.323660	17.894537
YALI0_B09515g	2529	183.434631	107.174065	117.487762
YALI0_F26961g	62	6.283536	3.671237	4.024532
YALI0_E16973g	2503	216.010254	126.206802	138.352081
YALI0_B07777g	2	0.183971	0.107487	0.117831
YALI0_B16500g	14203	924.853027	540.357361	592.357727
YALI0_B17996g	10944	393.614319	229.974289	252.105423
YALI0_F00528g	4331	862.775146	504.087585	552.597534
ENSRNA049652917	0	0.000000	0.000000	0.000000
EFYLIG00000000482	0	0.0	0.0	0.0
YALI0_D06083g	826	83.170662	48.593540	53.269852
YALI0_A14113r	0	0.000000	0.000000	0.000000
YALI0_E12573g	1641	132.112442	77.188408	84.616493
YALI0_F03597g	362	35.863323	20.953611	22.970045
YALI0_E04246g	1071	86.637016	50.618805	55.490009
YALI0_F04620g	3471	514.743042	300.745300	329.686981
YALI0_D01958g	1	0.156589	0.091489	0.100293
YALI0_C06622g	293	23.233492	13.574469	14.880784
YALI0_B15906g	1447	67.006874	39.149635	42.917130
YALI0_D11220g	3018	180.787659	105.627541	115.792412
YALI0_F22561g	82	13.636666	7.967400	8.734127
ENSRNA049671143	30	16.631866	9.717384	10.652518
YALI0_E32175g	311	65.418747	38.221752	41.899952
YALI0_D03888g	968	14.167174	8.313384	9.113408
YALI0_F02695g	1036	87.582916	51.171455	56.095852
YALI0_B18759g	1918	31.451048	18.375683	20.144033
YALI0_E10439g	547	50.944603	29.765045	32.629433
YALI0_D10659g	5329	460.319061	273.885956	300.242889
EFYLIG00000000307	0	0.0	0.0	0.0
YALI0_E26455g	17963	4319.523926	2523.738037	2766.605225
YALI0_C07953g	34647	1654.499756	966.662964	1059.687988
YALI0_D08514g	3154	448.001404	261.750641	286.939728
YALI0_D27280g	1504	82.720047	48.330261	52.981236
YALI0_F31977g	568	14.677172	8.575328	9.400559
YALI0_C18832r	0	0.0	0.0	0.0
YALI0_F12771g	752	68.046593	39.757107	43.583057
YALI0_E22627g	903	132.721985	77.544540	85.006897
YALI0_B10560g	1675	92.424042	53.999947	59.196533
YALI0_F21945g	1847	77.012398	44.995491	49.325554
YALI0_A16489g	525	56.819935	33.197784	36.392513
EFYLIG00000000556	0	0.0	0.0	0.0
YALI0_B03652g	1846	249.531464	145.791992	159.822021
YALI0_B11902g	138	5.963201	3.484078	3.819361
ENSRNA049670550	0	0.0	0.0	0.0
YALI0_D21406g	47	5.351412	3.126632	3.427518
YALI0_B10087g	46	3.425261	2.001253	2.193840
YALI0_A20570g	967	102.608826	59.950539	65.719765
YALI0_D09427g	852	88.736839	51.845654	56.834923
YALI0_E35024g	1217	333.013550	194.567490	213.291336
YALI0_A14784g	6000	1216.829346	710.948364	779.365112
YALI0_F25773g	5	0.292754	0.171045	0.187506
ENSRNA049654159	0	0.0	0.0	0.0
YALI0_F06358g	1083	66.248482	38.706535	42.431389
YALI0_A02717g	636	66.862503	39.065285	42.824661
YALI0_C07744g	15	0.935705	0.546698	0.599308
YALI0_B03850g	347	23.409485	13.677296	14.993505
YALI0_C09350g	711	135.888260	79.394478	87.034859
YALI0_E32351g	1071	112.613541	65.795921	72.127678
YALI0_F19096g	1089	40.942272	23.921055	26.223053
YALI0_A08734g	2764	207.230881	121.077332	132.728989
YALI0_F02057g	696	29.444445	17.203299	18.858828
YALI0_E20647g	472	38.870098	22.710360	24.895851
YALI0_A02266g	701	26.926559	15.732192	17.246151
YALI0_A08327g	2	0.285311	0.166697	0.182738
ENSRNA049650865	0	0.0	0.0	0.0
YALI0_F16467g	1006	56.436111	32.973534	36.146679
YALI0_E21714r	0	0.0	0.0	0.0
YALI0_C20691g	269	17.626381	10.298442	11.289494
YALI0_B18964g	2545	91.621033	53.530777	58.682213
ENSRNA049671322	0	0.000000	0.000000	0.000000
YALI0_A03443g	1958	108.749725	63.538441	69.652946
EFYLIG00000000238	1	0.056886	0.033236	0.036435
YALI0_E04268g	708	60.648006	35.434383	38.844349
YALI0_A20966g	517	126.880791	74.131752	81.265686
YALI0_E05533g	972	83.232399	48.629612	53.309391
YALI0_F26763g	112	3.114428	1.819645	1.994755
YALI0_F03619g	1055	72.437416	42.322502	46.395329
YALI0_C06820g	28532	2638.929443	1541.828857	1690.203857
YALI0_C11858g	1121	49.367802	28.843779	31.619507
YALI0_E31449g	3302	238.002853	139.056259	152.438080
YALI0_D26345g	694	68.084549	39.779282	43.607368
YALI0_D24563g	169	27.045986	15.801969	17.322641
YALI0_D21098g	503	42.285000	24.705559	27.083055
YALI0_F00814g	172	45.236980	26.430294	28.973764
YALI0_F17028g	716	54.536953	31.863924	34.930290
YALI0_D03179g	4257	114.589027	76.097206	83.420280
YALI0_A01602g	0	0.0	0.0	0.0
YALI0_E19426g	864	117.690956	68.762474	75.379700
YALI0_E14993g	111	10.249539	5.988427	6.564712
YALI0_E09933g	3044	124.816887	72.925888	79.943779
YALI0_B01980g	541	40.923595	23.910141	26.211092
YALI0_F26147g	891	124.423233	72.695892	79.691643
YALI0_B22308g	2945	185.314026	108.272133	118.691498
YALI0_B12870g	627	52.203796	30.500746	33.435928
YALI0_F30107g	313	44.362869	25.919584	28.413906
YALI0_F15477g	675	68.837372	40.219128	44.089539
EFYLIG00000000311	0	0.0	0.0	0.0
YALI0_E31031g	27	2.371968	1.385853	1.519218
YALI0_A13915g	0	0.0	0.0	0.0
YALI0_B05632g	489	31.607052	18.466831	20.243952
YALI0_D18359g	1225	80.352829	46.947186	51.465061
YALI0_B01224g	5722	136.914948	79.994331	87.692444
YALI0_E28402g	16	0.738789	0.431647	0.473186
YALI0_E20119g	926	171.280212	100.072693	109.702995
YALI0_A11803g	5	0.429309	0.250829	0.274967
YALI0_B14267g	2664	358.680664	209.563828	229.730835
YALI0_A17710r	0	0.0	0.0	0.0
YALI0_E09262g	1790	143.430161	83.800934	91.865364
YALI0_E00506g	1707	59.737007	34.902122	38.260864
YALI0_E30723g	1003	68.455040	39.995747	43.844662
YALI0_F11539g	133	11.055967	6.459592	7.081219
YALI0_F14927g	2201	93.678886	54.733105	60.000248
YALI0_F02453g	5493	427.048492	249.508636	273.519623
YALI0_A14069g	1	0.127525	0.074508	0.081678
YALI0_C12815r	0	0.0	0.0	0.0
YALI0_F30426g	1279	259.389557	151.551712	166.136017
YALI0_E15268g	1013	192.580032	112.517380	123.345291
YALI0_A20174g	276	11.568040	6.758778	7.409196
YALI0_B16610g	1881	197.867706	115.606773	126.731987
YALI0_D12727g	710	38.327984	22.393623	24.548632
YALI0_D06369g	3	0.213757	0.124890	0.136909
YALI0_D21802g	556	14.576774	8.516669	9.336256
YALI0_D13090g	807	93.652870	54.717907	59.983585
YALI0_F04488r	0	0.0	0.0	0.0
YALI0_D22847g	2070	169.138351	98.821281	108.331161
ENSRNA049669801	3	2.000636	1.168898	1.281384
YALI0_C12166g	22	5.481621	3.202708	3.510915
YALI0_C10648g	2955	42.176422	24.642122	27.013514
YALI0_F10879r	0	0.0	0.0	0.0
YALI0_F04686g	379	11.211561	6.550500	7.180875
YALI0_C05423r	0	0.0	0.0	0.0
EFYLIG00000000398	1	0.092317	0.053937	0.059128
ENSRNA049672426	0	0.0	0.0	0.0
YALI0_C11055g	591	92.064812	53.790062	58.966446
YALI0_E21472g	872	189.331177	110.619202	121.264442
YALI0_D12496g	596	44.974590	26.276989	28.805708
YALI0_D11286g	40	6.131783	3.582574	3.927336
YALI0_F31020g	143	33.282406	19.445679	21.316998
YALI0_B01430g	116	7.250930	4.236450	4.644137
YALI0_F29843g	5117	229.389709	134.023926	146.921463
YALI0_B20878g	1558	175.928406	102.788460	112.680115
YALI0_C05236g	12	2.315686	1.352970	1.483170
YALI0_C19536r	1	0.169748	0.099177	0.108722
YALI0_A00220r	0	0.000000	0.000000	0.000000
YALI0_B10274g	509	103.751518	60.618172	66.451653
YALI0_A04576r	0	0.0	0.0	0.0
YALI0_F16049g	644	69.226837	40.446682	44.338993
YALI0_D23749g	494	22.630337	13.222068	14.494470
YALI0_C05599g	1146	79.540207	46.472401	50.944584
YALI0_D05379g	2925	84.575317	49.627403	54.403202
EFYLIG00000000084	0	0.0	0.0	0.0
YALI0_B01254g	256	45.465607	26.563871	29.120197
YALI0_B00704g	5614	883.196289	516.018921	565.677063
YALI0_D25806g	340	29.269394	17.101023	18.746710
YALI0_C10736g	541	71.947296	42.036144	46.081413
YALI0_D17072g	373	67.660362	47.462337	52.029789
YALI0_A09658g	1850	106.975372	62.501751	68.516495
YALI0_F00792g	279	22.848780	13.349696	14.634380
YALI0_C05489g	1772	120.239922	70.251740	77.012283
YALI0_F31229g	1821	112.437920	65.693314	72.015190
YALI0_B06941g	1765	243.437164	142.231323	155.918701
YALI0_E08338g	1740	38.368500	22.417295	24.574581
YALI0_F13893r	0	0.0	0.0	0.0
YALI0_F07084g	4882	70.922745	41.437538	45.425198
YALI0_E19140g	3	0.406130	0.237287	0.260122
YALI0_B20834g	1346	43.104343	25.184271	27.607836
YALI0_E08316g	1511	57.706772	33.715931	36.960522
YALI0_E11913g	1060	84.747429	49.514786	54.279751
YALI0_B05126g	4396	282.427490	165.011932	180.891556
YALI0_C23012r	0	0.0	0.0	0.0
YALI0_E19382g	746	38.922482	22.740965	24.929399
YALI0_E10989g	391	37.992294	22.197491	24.333628
YALI0_F06138g	293	20.623341	12.049455	13.209011
