geneId	readCount	Coverage	FPKM	TPM
YALI0_E02343g	112	44.275589	61.761345	73.662300
YALI0_E25828g	13	4.109015	5.731788	6.836262
YALI0_F02035g	291	10.668612	14.881966	17.749613
YALI0_A11649g	31	2.042440	2.849061	3.398054
YALI0_E15224g	524	136.514679	190.428421	227.122559
YALI0_F28061g	133	14.659341	20.448755	24.389080
YALI0_A18546g	2	0.470085	0.655736	0.782091
YALI0_E18073g	19	3.099453	4.323520	5.156631
YALI0_B12628g	206	18.682913	26.061356	31.083185
YALI0_B12276g	228	13.829111	19.290642	23.007807
YALI0_B15304g	1100	101.145645	141.091095	168.278320
YALI0_F13783g	1110	34.282585	47.821808	57.036716
YALI0_F31317g	454	97.454414	135.942093	162.137131
YALI0_B12650r	0	0.000000	0.000000	0.000000
YALI0_E09625g	20	4.379671	6.109334	7.286558
YALI0_F00572g	811	36.223209	50.528839	60.265377
YALI0_C24079g	274	11.270543	15.721619	18.751059
YALI0_E18590g	112	18.260586	25.472239	30.380552
YALI0_E04642g	183	24.219877	33.785034	40.295162
YALI0_E18480g	637	68.166664	95.087723	113.410431
YALI0_C04906g	363	104.321907	145.521759	173.562729
YALI0_A14707g	158	4.554916	6.353789	7.578117
YALI0_D18766g	185	19.159781	26.726553	31.876562
YALI0_E25845g	178	46.208981	64.458290	76.878929
ENSRNA049656849	0	0.0	0.0	0.0
YALI0_B22836g	780	170.694199	238.106445	283.987823
YALI0_B01408g	842	76.270874	106.392525	126.893585
YALI0_B13794g	4	0.362319	0.505410	0.602798
ENSRNA049653442	1	0.764045	1.065789	1.271159
YALI0_E09801g	31	4.759259	6.638833	7.918087
YALI0_C14762g	3	0.687074	0.958420	1.143101
YALI0_E00176g	757	23.886311	33.319733	39.740196
YALI0_F04444g	584	56.933464	79.418190	94.721497
YALI0_A08822r	0	0.000000	0.000000	0.000000
YALI0_F10747g	142	36.072758	50.318974	60.015064
YALI0_D16841g	672	34.321152	47.875603	57.100880
YALI0_B18348g	353	41.909378	58.460648	69.725586
ENSRNA049653717	0	0.0	0.0	0.0
YALI0_D15620g	578	65.133034	90.856026	108.363304
YALI0_D03509g	190	20.736080	28.925379	34.499088
ENSRNA049671430	0	0.0	0.0	0.0
YALI0_E11407g	98	7.121869	9.934509	11.848816
ENSRNA049651172	0	0.0	0.0	0.0
YALI0_D09471g	2	0.235609	0.328658	0.391988
YALI0_B00770g	1185	431.971008	602.569336	718.679993
ENSRNA049655559	0	0.0	0.0	0.0
YALI0_A14740g	113	12.450549	17.367643	20.714262
YALI0_D01353g	230	13.756961	19.189997	22.887770
YALI0_B02706g	650	61.036690	85.141907	101.548126
YALI0_D23243g	483	103.438301	144.289185	172.092667
ENSRNA049656378	1	1.654321	2.307662	2.752331
YALI0_B09999g	237	34.557487	48.205276	57.494080
EFYLIG00000000227	0	0.0	0.0	0.0
YALI0_E04807g	777	39.088333	54.525486	65.032150
YALI0_B10736g	1095	176.600433	246.345230	293.814148
YALI0_B07095g	317	38.439613	53.620567	63.952858
YALI0_D02453g	58	24.075001	33.582939	40.054127
YALI0_B03872r	0	0.0	0.0	0.0
YALI0_E13882g	497	22.663340	31.613771	37.705513
YALI0_C13134r	0	0.0	0.0	0.0
YALI0_F28941r	0	0.000000	0.000000	0.000000
YALI0_E17809g	249	63.570221	88.676003	105.763222
YALI0_B16170g	24	3.048110	4.251900	5.071210
YALI0_E22671g	119	8.795477	12.269074	14.633235
YALI0_F12727g	173	28.431372	39.659775	47.301922
YALI0_A20614g	288	29.311069	40.886890	48.765495
YALI0_F22847g	1298	336.627136	469.571289	560.054199
YALI0_A06644r	1	1.024384	1.428944	1.704291
YALI0_C05082g	1859	842.516541	1175.251587	1401.713989
YALI0_C05126g	230	18.587225	25.927876	30.923988
YALI0_B09603g	491	34.894539	48.675442	58.054840
YALI0_C02541g	9	0.641350	0.894638	1.067029
YALI0_C23639g	94	5.861526	8.176418	9.751954
YALI0_E05995g	376	39.605171	55.246441	65.892029
ENSRNA049672036	0	0.0	0.0	0.0
YALI0_E30965g	7271	697.045105	972.329102	1159.689819
YALI0_E31691g	999	182.800003	254.993210	304.128510
YALI0_A09900g	1568	128.510864	179.263657	213.806442
YALI0_F23749g	531	63.899521	89.135361	106.311089
YALI0_F13475g	340	40.376678	56.322643	67.175598
EFYLIG00000000031	0	0.0	0.0	0.0
YALI0_B12166g	1968	647.254883	902.875244	1076.852661
YALI0_C17127r	0	0.0	0.0	0.0
YALI0_C02607g	84	24.924603	34.768074	41.467628
YALI0_C20449g	1376	269.329437	375.695709	448.089508
YALI0_E34133g	541	58.668823	81.838898	97.608658
YALI0_A07018g	582	25.734680	35.898079	42.815372
YALI0_F17072g	135	34.818802	48.569790	57.928829
YALI0_E09493g	2970	68.353302	95.348068	113.720947
YALI0_C13574g	5	0.426075	0.594345	0.708871
EFYLIG00000000181	1	0.707675	0.987157	1.177375
YALI0_E25960g	613	29.014425	40.473091	48.271961
YALI0_E13420g	940	140.359055	195.791061	233.518555
YALI0_F13981g	0	0.0	0.0	0.0
YALI0_B14641g	794	40.000336	57.623375	68.726974
EFYLIG00000000513	18	34.128204	47.606453	56.779869
YALI0_B05236g	273	16.957096	23.653961	28.211906
YALI0_D07084g	557	97.305557	135.734436	161.889481
YALI0_D05775g	387	17.868898	24.972683	29.784733
YALI0_C10274g	0	0.000000	0.000000	0.000000
YALI0_E25377r	0	0.000000	0.000000	0.000000
EFYLIG00000000430	4	8.361111	11.663164	13.910570
YALI0_F13299g	35	2.432961	3.393810	4.047772
YALI0_E32505g	1054	199.385971	278.129456	331.722961
YALI0_A18568g	118	16.499533	23.015694	27.450649
YALI0_B20042g	20	9.015576	12.576098	14.999419
YALI0_F09053g	261	32.848789	45.821762	54.651279
YALI0_C17105g	16	1.488140	2.075851	2.475852
YALI0_F09427g	205	57.575420	80.313683	95.789536
EFYLIG00000000527	3	3.888889	5.424728	6.470033
YALI0_A04917g	939	116.072891	161.913559	193.113098
YALI0_B11858g	7	0.978095	1.364374	1.627279
YALI0_B03344g	200	31.218069	43.547020	51.938213
YALI0_F14773g	210	15.388727	21.466196	25.602575
YALI0_C11781g	267	46.309196	64.598083	77.045662
YALI0_B05654g	11	1.333333	1.859906	2.218297
YALI0_F28457g	695	58.336117	81.374794	97.055122
YALI0_D14300g	7	0.788745	1.100244	1.312253
YALI0_E24761g	128	48.829517	68.113754	81.238777
YALI0_B10362g	895	72.947594	101.756790	121.364571
YALI0_F19712g	8	1.142705	1.593994	1.901144
YALI0_B08844g	415	110.326279	153.897430	183.552338
YALI0_C20075g	213	144.382889	201.404022	240.213104
YALI0_D05731g	1891	726.557251	1013.496521	1208.789795
YALI0_A01177r	0	0.000000	0.000000	0.000000
YALI0_A17919g	1204	98.243225	172.612305	205.873428
ENSRNA049656766	0	0.0	0.0	0.0
YALI0_D08419g	259	33.350426	46.521511	55.485863
YALI0_E15840g	121	16.445349	22.940109	27.360500
YALI0_E05687g	667	94.251869	131.474762	156.808990
YALI0_D23925g	779	41.220352	57.499508	68.579239
YALI0_D19096g	378	18.990667	26.490652	31.595207
YALI0_E32263g	19	5.435897	7.582695	9.043825
YALI0_F29403r	0	0.0	0.0	0.0
YALI0_E16621g	537	51.404446	71.705597	85.522743
EFYLIG00000000645	1	0.441338	0.615636	0.734264
YALI0_B17182g	29	3.331804	4.647634	5.543198
YALI0_D25718g	239	77.311829	107.844589	128.625458
YALI0_D16467g	799	188.793427	263.353607	314.099915
YALI0_D11682g	162	20.118519	28.063927	33.471638
YALI0_D07678g	520	45.767075	63.841862	76.143723
YALI0_F06372g	321	44.101093	61.517933	73.371986
YALI0_F13431g	10	2.219259	3.095711	3.692232
YALI0_F16885r	1	0.918230	1.280867	1.527680
YALI0_A19052g	391	21.878990	30.519661	36.400574
YALI0_E11165g	273	22.594059	31.517130	37.590248
YALI0_F27929g	481	220.075760	306.990265	366.145050
YALI0_E28666g	142	4.508429	6.288942	7.500776
YALI0_E17897g	128	34.276291	47.813026	57.026245
YALI0_C03850g	530	41.583462	58.006016	69.183350
YALI0_A21461g	479	39.868103	55.613213	66.329468
YALI0_E03014g	367	48.828041	68.111694	81.236320
YALI0_D03619g	294	27.722952	38.671577	46.123306
YALI0_D09845g	421	54.532642	76.069214	90.727203
YALI0_F05742g	66	25.867188	36.082916	43.035828
YALI0_F30305g	413	85.460907	119.211983	142.183243
YALI0_F11605g	183	47.692574	66.527802	79.347214
YALI0_B16302g	288	22.793901	31.795897	37.922733
YALI0_F24563g	343	24.291019	33.884270	40.413521
YALI0_F26345g	292	34.265575	47.798077	57.008419
YALI0_E02002g	200	79.220474	110.507011	131.800903
YALI0_D17028g	247	22.803560	31.809370	37.938801
YALI0_F32087r	0	0.0	0.0	0.0
YALI0_F03179g	11923	1117.522095	1558.865112	1859.246826
YALI0_D26147g	1105	84.106911	117.323250	139.930588
YALI0_E35046g	368	28.688406	40.018318	47.729553
YALI0_D01133g	464	24.664198	34.404827	41.034386
YALI0_A21076g	3098	163.101852	234.866669	280.123779
EFYLIG00000000213	0	0.0	0.0	0.0
YALI0_D07634g	1262	200.281815	279.379120	333.213409
YALI0_B05808g	110	32.579880	45.446651	54.203888
YALI0_B02992g	1344	363.516144	507.079559	604.790039
YALI0_F18359g	1352	755.674072	1054.112427	1257.232056
YALI0_D15686g	402	81.770584	114.064240	136.043579
EFYLIG00000000162	0	0.0	0.0	0.0
YALI0_D13442g	433	43.560665	60.764076	72.472870
YALI0_B07898g	17	0.877766	1.224422	1.460359
YALI0_D22660g	646	56.639374	79.007957	94.232208
YALI0_F26587g	1934	189.725143	264.653290	315.650024
YALI0_A16082g	0	0.000000	0.000000	0.000000
