geneId	readCount	Coverage	FPKM	TPM
YALI0_B06875g	1234	38.611320	12.704634	14.887863
EFYLIG00000000471	0	0.0	0.0	0.0
YALI0_F16621g	15	3.584590	1.179470	1.382156
YALI0_F20768g	1325	427.373932	140.622726	164.788055
YALI0_A08998g	25	2.124421	0.699017	0.819140
YALI0_F21428g	381	86.334831	28.407534	33.289230
YALI0_E17853g	1607	193.866501	63.789654	74.751595
YALI0_B04972g	280	121.477013	39.970684	46.839455
YALI0_A18007g	788	74.481201	24.507227	28.718674
YALI0_E29557g	593	34.532639	11.362588	13.315194
YALI0_A09988g	2471	160.027878	52.655430	61.704006
YALI0_E14773g	780	138.139679	45.453354	53.264294
YALI0_A15554g	1611	135.560196	44.604603	52.269688
YALI0_E09427g	84	31.747475	10.446160	12.241282
YALI0_F24761g	1373	141.525269	46.567345	54.569717
YALI0_A16291g	2156	133.617401	43.965347	51.520580
YALI0_A07260r	2	1.470176	0.483745	0.566875
YALI0_D24926g	1771	193.343460	63.617554	74.549919
YALI0_C00341g	387	47.079098	15.490863	18.152893
YALI0_D17314g	53	4.244162	1.396495	1.636476
YALI0_E27390g	198	11.136771	3.664433	4.294148
YALI0_A18249g	540	78.763283	25.916199	30.369770
YALI0_F17930r	0	0.0	0.0	0.0
YALI0_A19954g	117	12.120332	3.988063	4.673392
EFYLIG00000000595	1	0.804348	0.264662	0.310143
YALI0_C05863g	429	189.222229	62.261505	72.960846
ENSRNA049651320	1	0.454728	0.149623	0.175335
YALI0_A10835r	0	0.0	0.0	0.0
EFYLIG00000000399	0	0.000000	0.000000	0.000000
YALI0_C06666r	0	0.000000	0.000000	0.000000
YALI0_D23683g	3694	425.428680	139.982666	164.038010
YALI0_D05697g	3194	3091.576904	1017.249634	1192.059082
YALI0_F02937g	4506	553.173157	182.015594	213.294098
EFYLIG00000000335	1	0.591398	0.194593	0.228033
YALI0_A18040g	111	26.895330	8.849615	10.370378
EFYLIG00000000341	3	4.647727	1.529284	1.792084
ENSRNA049671370	0	0.0	0.0	0.0
YALI0_E19965g	2768	345.698914	113.748459	133.295578
YALI0_E02904g	371	47.559525	15.648942	18.338137
YALI0_F09097g	225	32.909622	10.828551	12.689386
YALI0_F12793g	838	29.312471	9.644949	11.302387
YALI0_A11473g	13	0.521381	0.171555	0.201036
YALI0_F11165g	610	49.075733	16.147835	18.922762
ENSRNA049656888	0	0.0	0.0	0.0
YALI0_E00352r	0	0.000000	0.000000	0.000000
YALI0_E34287g	399	110.696129	36.423351	42.682529
ENSRNA049656503	0	0.000000	0.000000	0.000000
YALI0_D04268g	23078	4061.471924	1336.383057	1566.033936
YALI0_D05533g	3176	422.812195	139.121735	163.029129
YALI0_F17897g	514	179.641205	59.108978	69.266571
YALI0_D11484g	128	36.867817	12.130953	14.215598
YALI0_A05137g	1732	814.498413	268.001801	314.056641
YALI0_D11594g	813	109.663986	36.083736	42.284554
YALI0_E30305g	398	88.143898	29.002787	33.986774
ENSRNA049653869	2	2.728261	0.897705	1.051971
YALI0_E26345g	1405	116.820938	38.438652	45.044151
YALI0_F25993g	476	59.139095	19.459074	22.803022
YALI0_E11605g	567	156.683151	51.554882	60.414337
YALI0_E24563g	312	19.487976	6.412305	7.514229
YALI0_C20229g	2	0.916667	0.301619	0.353451
YALI0_C11583g	829	67.117546	22.084295	25.879375
YALI0_D19426g	3740	508.722534	167.389603	196.154694
YALI0_F15807g	3903	553.270447	182.047592	213.331604
YALI0_D09933g	39730	5713.462891	1879.952637	2203.013428
YALI0_B04114g	2077	696.806641	229.276627	268.676697
YALI0_B05940g	13266	199.940720	65.793488	77.099785
YALI0_F30217g	2468	186.517517	61.371552	71.917961
YALI0_C12474g	905	98.734634	32.487553	38.070381
YALI0_C06446g	1866	173.267532	57.011791	66.808990
YALI0_C19195g	2469	323.184723	132.409393	155.163300
EFYLIG00000000281	0	0.0	0.0	0.0
YALI0_B18876g	393	44.871971	14.764632	17.301863
YALI0_F10032g	365	89.893791	29.578569	34.661507
YALI0_E06083g	5717	708.643677	233.171463	273.240845
YALI0_A12177g	1463	192.196686	63.240223	74.107750
YALI0_F12991g	607	71.320091	23.467098	27.499804
YALI0_D04246g	4171	284.791504	93.707535	109.810715
YALI0_A04873g	3654	407.730957	134.159409	157.214066
YALI0_E34397g	690	70.362404	23.151981	27.130535
YALI0_E01958g	1947	312.042450	102.674164	120.318222
YALI0_F18194g	1646	426.893463	140.464630	164.602798
YALI0_D20724g	998	165.144730	54.339069	63.676979
YALI0_D04884g	4560	3187.272949	1048.737305	1228.957764
YALI0_B13376g	289	25.034998	8.237493	9.653066
YALI0_A09812g	1486	163.292572	53.729641	62.962818
YALI0_D25872g	1838	315.682587	103.871910	121.721794
YALI0_D26730g	429	35.899059	11.812194	13.842062
YALI0_E06721g	904	67.446091	22.192400	26.006056
YALI0_E26587g	275	53.311455	17.541552	20.555984
YALI0_D12518g	3829	244.213776	80.355873	94.164642
YALI0_E19855r	0	0.000000	0.000000	0.000000
YALI0_D17006g	2879	431.177582	141.874283	166.254684
YALI0_D01782g	134	34.704662	11.419190	13.381523
YALI0_F16159g	2358	166.658707	54.837227	64.260742
YALI0_F19184g	223	20.959425	6.896470	8.081594
YALI0_C01067g	13	1.769731	0.582311	0.682378
YALI0_F11275g	1394	866.213989	285.018250	333.997284
YALI0_E23111g	1027	492.196838	161.951996	189.782669
YALI0_D17908r	1	1.324324	0.435754	0.510637
YALI0_E08514g	919	98.977158	32.567352	38.163895
ENSRNA049670279	9	14.503287	4.772149	5.592219
YALI0_A02805r	0	0.0	0.0	0.0
YALI0_B17644g	2514	367.815887	121.025803	141.823502
YALI0_B15510g	24104	2351.172363	773.627625	906.571777
YALI0_E14971g	218	20.369888	6.702490	7.854280
YALI0_E02816g	285	18.155697	5.973934	7.000525
YALI0_F30899g	23613	9003.942383	2962.649170	3471.765625
YALI0_B17776g	44	4.120177	1.355699	1.588670
YALI0_E02838g	892	54.930641	18.074327	21.180313
YALI0_C23903g	3481	135.607330	44.620110	52.287861
YALI0_F25025g	942	197.504166	64.986588	76.154221
YALI0_B19910g	286	23.515001	7.737354	9.066981
YALI0_A01111g	794	226.873123	74.650124	87.478386
YALI0_D00253g	908	80.417839	26.460613	31.007740
YALI0_E08118r	0	0.0	0.0	0.0
YALI0_C24255g	2484	416.595581	137.076218	160.632111
YALI0_F29623g	7671	1155.882202	380.330414	445.688385
YALI0_C02321g	1364	181.532623	59.731327	69.995865
YALI0_F21835g	2167	225.734985	74.275635	87.039543
YALI0_F20746g	1778	113.811707	37.448502	43.883842
YALI0_E10659g	38	3.912389	1.287329	1.508550
YALI0_D01309g	659	155.615021	51.203423	60.002487
YALI0_D26862g	729	73.741783	24.263929	28.433567
YALI0_C10604g	1807	237.469971	78.136902	91.564346
YALI0_D11242g	501	34.757702	11.436643	13.401974
EFYLIG00000000113	2	2.241758	0.737626	0.864383
YALI0_F09625g	1301	270.578522	89.030907	104.330444
YALI0_E02310g	49817	14836.996094	4881.951660	5720.891602
YALI0_E00572g	1179	486.305969	160.013672	187.511246
YALI0_A07667g	85	12.277456	4.039763	4.733976
YALI0_C22946g	2539	74.725533	24.587620	28.812885
YALI0_F18590g	647	100.475311	33.060307	38.741558
EFYLIG00000000581	33	58.171341	19.140646	22.429873
YALI0_F04642g	507	75.480278	24.835960	29.103903
YALI0_B03982g	5270	406.583771	170.531097	199.836029
YALI0_F28655g	5884	171.469788	56.420261	66.115814
YALI0_F18480g	1749	246.524750	81.116280	95.055717
EFYLIG00000000262	0	0.0	0.0	0.0
YALI0_A16863g	514	86.188889	28.359514	33.232960
YALI0_E06633g	772	110.362686	36.313637	42.553963
YALI0_B04510g	1633	248.963623	81.918762	95.996101
YALI0_E05247g	3217	196.505646	64.658035	75.769211
YALI0_C01463g	913	52.616264	17.312807	20.287930
YALI0_F18018g	2401	601.071289	197.775940	231.762787
YALI0_A13409r	0	0.000000	0.000000	0.000000
YALI0_D19822g	2226	138.472595	45.562893	53.392658
YALI0_E19899g	2251	320.934875	105.600113	123.746986
YALI0_D10989g	271	9.833815	3.235709	3.791750
YALI0_F02343g	5083	903.931702	297.428864	348.540588
YALI0_F19580g	3116	260.481171	85.708488	100.437073
YALI0_E22198g	8753	259.280365	85.313377	99.974068
YALI0_E27764g	2806	522.919739	172.061035	201.628891
EFYLIG00000000116	1	0.108829	0.035809	0.041963
YALI0_D16665g	26759	23221.658203	7640.833496	8953.873047
YALI0_B22924g	218	57.850090	19.034941	22.306004
ENSRNA049654323	1	0.796296	0.262013	0.307038
YALI0_F21703g	11	1.734392	0.570683	0.668752
YALI0_E31317g	461	145.890991	48.003834	56.253067
YALI0_A16676r	2	2.500000	0.822598	0.963957
YALI0_C06710g	1624	142.568939	46.910751	54.972141
YALI0_F11231g	2040	135.784836	44.678516	52.356304
YALI0_B09273g	3503	439.586853	144.641251	169.497147
YALI0_C20977g	139	18.078789	5.948628	6.970871
YALI0_D12859g	510	51.671371	17.001900	19.923595
YALI0_B00748g	905	137.885864	45.369835	53.166428
YALI0_E18139g	151	13.960784	4.593644	5.383039
YALI0_D15246g	1605	62.464294	20.553194	24.085161
YALI0_E34309g	429	35.774460	11.771195	13.794019
YALI0_A00198g	351	68.708168	22.607672	26.492691
YALI0_F11407g	1199	268.087402	88.211227	103.369911
ENSRNA049654795	1	0.791667	0.260489	0.305253
YALI0_B18370g	3	0.611852	0.201323	0.235920
YALI0_B19074g	1415	77.989777	25.661684	30.071522
YALI0_E23364g	1055	93.735573	30.842669	36.142830
YALI0_D26301g	663	282.740112	93.032539	109.019745
YALI0_D23507r	0	0.0	0.0	0.0
ENSRNA049652937	0	0.0	0.0	0.0
YALI0_F00176g	1348	173.055267	56.941944	66.727142
YALI0_A05357g	1485	231.407639	76.142151	89.226814
YALI0_E04444g	1250	85.132607	28.011955	32.825676
YALI0_A04191g	1648	213.150833	70.134949	82.187309
YALI0_F16313g	526	53.470036	17.593731	20.617130
YALI0_E10747g	233	30.875111	10.159119	11.904913
EFYLIG00000000102	432	237.943329	78.292656	91.746872
YALI0_E24112r	0	0.0	0.0	0.0
ENSRNA049655077	3	4.046512	1.331461	1.560266
YALI0_A17622r	0	0.000000	0.000000	0.000000
YALI0_A06171g	17	2.084175	0.685775	0.803622
YALI0_F09009g	4117	290.564270	95.607002	112.036598
YALI0_B12562g	2773	347.107788	114.212029	133.838806
YALI0_B02728g	3606	731.809143	240.793793	282.173065
YALI0_B02244g	9135	2089.748779	687.609009	805.771301
YALI0_D21472g	281	38.555557	12.686285	14.866362
YALI0_A03883g	3695	165.297775	54.389431	63.735989
YALI0_B16962g	815	225.340652	74.145882	86.887497
YALI0_B23078g	1167	95.973854	31.579147	37.005875
YALI0_F30965g	5	0.722222	0.237639	0.278476
YALI0_B01650g	2193	766.203674	252.110947	295.434998
YALI0_E31889g	359	31.176741	10.258367	12.021216
YALI0_B09163g	71	7.690580	2.530501	2.965356
YALI0_D26466g	37	7.027990	2.312483	2.709872
YALI0_D07150g	3327	226.853226	74.643578	87.470718
YALI0_B16148g	189	77.959015	25.651562	30.059660
YALI0_C02959g	621	69.276421	22.794649	26.711802
YALI0_E33363g	35	4.395309	1.446229	1.694756
YALI0_C19558g	221	54.899342	18.064030	21.168245
YALI0_C09779g	1021	69.154327	22.754475	26.664724
YALI0_F03201g	8212	2850.462158	937.913452	1099.089355
YALI0_D07524g	1274	58.274845	19.174702	22.469782
YALI0_D15268g	2869	194.081100	63.860264	74.834351
YALI0_E12727g	0	0.0	0.0	0.0
YALI0_F22671g	2168	258.559235	85.076088	99.696007
YALI0_A18403g	3967	284.777466	93.702919	109.805313
YALI0_E21802g	812	47.111881	15.501650	18.165533
YALI0_E06369g	672	53.218899	17.511097	20.520296
YALI0_E22847g	1519	82.910339	27.280743	31.968805
EFYLIG00000000295	0	0.0	0.0	0.0
YALI0_B23034g	1065	81.826462	26.924105	31.550882
YALI0_A19492g	787	265.807587	87.461082	102.490845
YALI0_F21901g	2588	249.973770	82.251137	96.385605
YALI0_D25476g	3555	373.549744	122.912460	144.034378
YALI0_A11077g	55	9.261017	3.047236	3.570889
YALI0_C15237g	3298	2766.016602	910.127563	1066.528564
YALI0_C16643g	1916	88.775322	29.210550	34.230240
YALI0_D08338g	18678	2117.366455	696.696289	816.420166
YALI0_C04928g	1480	462.652161	152.230637	178.390747
YALI0_D19140g	4721	446.617157	146.954498	172.207916
YALI0_A00847g	1533	221.704025	72.949287	85.485275
YALI0_F07689g	2614	401.023376	131.952362	154.627747
YALI0_E32417g	3252	233.441757	76.811462	90.011139
YALI0_D08316g	4559	710.378723	233.742355	273.909882
YALI0_B15972g	904	54.502796	17.933550	21.015345
YALI0_F17974g	3706	403.699860	132.833023	155.659744
YALI0_E10144g	8360	2786.608154	916.903015	1074.468384
YALI0_D01287g	4	0.745174	0.245191	0.287326
YALI0_D02497g	858	81.447166	26.799301	31.404633
YALI0_E13299g	615	143.305557	47.153130	55.256165
YALI0_C04950r	0	0.000000	0.000000	0.000000
YALI0_B07425g	1983	525.228088	172.820572	202.518951
YALI0_D19382g	1675	178.615829	58.771587	68.871201
YALI0_B16214g	5021	692.314148	227.798416	266.944489
YALI0_E23749g	1210	770.421936	253.498932	297.061493
YALI0_C02167g	54	11.771930	3.873425	4.539054
YALI0_E05379g	591	70.125778	23.074123	27.039297
YALI0_E27896g	24422	5100.538086	1678.276245	1966.679932
YALI0_D14388g	911	111.546631	36.703201	43.010468
YALI0_C06842g	3565	711.895264	234.241364	274.494598
YALI0_A17985g	1082	83.745644	27.555590	32.290882
YALI0_A09152r	0	0.000000	0.000000	0.000000
YALI0_B20944g	1191	85.390785	28.096907	32.925224
YALI0_A14498g	4099	1185.685791	390.136963	457.180115
YALI0_C22968g	1996	173.741058	57.167599	66.991570
YALI0_E25806g	1479	99.079895	32.601158	38.203510
YALI0_A09438g	436	136.582123	63.797184	74.760429
YALI0_C13112g	264	32.974297	10.849833	12.714323
YALI0_B12606g	223	21.958170	7.225096	8.466694
YALI0_B06831g	11500	3270.137451	1076.002930	1260.908936
YALI0_F09493g	664	60.857315	20.024435	23.465538
YALI0_C21252g	342	96.462547	31.739946	37.194305
YALI0_F29909g	34739	3100.196289	1020.085693	1195.382568
YALI0_C07612g	5749	846.051636	278.384033	326.223022
YALI0_B20284g	66	8.409475	2.767046	3.242549
YALI0_F27599g	2558	170.267654	56.024712	65.652290
YALI0_F27005g	11003	1114.254150	366.633179	429.637329
YALI0_D10615g	127	24.922876	8.200601	9.609834
YALI0_B03190g	1058	176.858246	58.193275	68.193504
YALI0_B01892g	483	81.425056	26.792025	31.396107
YALI0_F16709g	5260	473.585571	155.828171	182.606476
ENSRNA049672146	1	1.038014	0.341547	0.400240
YALI0_E28358g	139	15.206522	5.003540	5.863374
YALI0_D19008g	144	22.723270	7.476844	8.761703
YALI0_F27489g	7878	838.310791	275.837036	323.238281
YALI0_F25509g	5646	654.758057	215.440994	252.463486
YALI0_F10175g	1659	346.295990	113.944916	133.525803
YALI0_D05676g	1719	1029.968262	338.899811	397.138092
YALI0_D02995g	1367	360.121277	118.493973	138.856598
YALI0_A13277g	2594	239.052505	78.657616	92.174553
YALI0_F00462g	375	58.420021	19.222469	22.525759
YALI0_E05027g	3159	306.915710	100.987259	118.341438
YALI0_E28682r	0	0.000000	0.000000	0.000000
YALI0_E21109g	389	49.943027	16.433208	19.257175
YALI0_A10813g	1428	271.158478	89.221733	104.554054
YALI0_C03762g	366	45.210484	14.876017	17.432388
YALI0_D11022g	4462	244.878220	80.574501	94.420845
YALI0_B04202g	63	4.280108	1.408323	1.650336
YALI0_E11099g	3346	423.145721	139.231476	163.157745
YALI0_B19734g	2039	113.740578	37.425095	43.856415
YALI0_F13189g	1279	65.876495	21.675941	25.400848
YALI0_B21450g	268	91.072075	29.966272	35.115829
YALI0_E09955g	3139	178.694565	58.797497	68.901558
YALI0_F05060g	859	143.952225	49.676407	58.213055
YALI0_F10769g	1005	201.507309	66.303780	77.697769
YALI0_D11836g	1207	141.897964	46.689972	54.713425
YALI0_F11429g	52	7.564027	2.488860	2.916559
YALI0_C23617g	12784	2374.267090	781.226624	915.476685
YALI0_E29821r	0	0.0	0.0	0.0
YALI0_D04785g	986	82.121964	27.021336	31.664820
YALI0_E05555g	335	20.862284	6.864507	8.044139
YALI0_D17688g	626	60.689789	19.969313	23.400942
YALI0_B05896g	1535	555.798584	182.879440	214.306412
YALI0_C06149g	3740	801.014160	263.564972	308.857330
YALI0_B12958g	355	119.608498	39.355869	46.118984
YALI0_B21626g	1213	50.955482	16.766344	19.647562
YALI0_B09559g	1305	93.684731	30.825937	36.123226
YALI0_B19778g	851	382.157745	125.744835	147.353485
YALI0_D27082g	1704	360.348724	118.568810	138.944290
YALI0_B17930g	206	12.327785	4.056323	4.753383
YALI0_D23595g	786	87.868141	28.912050	33.880451
YALI0_D27126g	1445	227.221878	74.764877	87.612862
YALI0_C08052g	374	60.019169	19.748652	23.142363
YALI0_D23485g	6	0.437931	0.144096	0.168859
YALI0_D03311g	0	0.0	0.0	0.0
YALI0_E18986g	39509	4341.865234	1428.643311	1674.148926
YALI0_D15026g	1987	164.478622	54.119892	63.420139
YALI0_F06402g	279	12.777879	4.204422	4.926931
EFYLIG00000000470	1	0.108943	0.035847	0.042007
YALI0_B05764g	1708	214.292587	70.510635	82.627548
YALI0_D24431g	4029	407.119812	133.958328	156.978424
ENSRNA049670608	0	0.000000	0.000000	0.000000
YALI0_E17171g	1234	413.877777	136.181961	159.584183
ENSRNA049650840	1	0.855422	0.281467	0.329836
ENSRNA049658630	1	1.861111	0.612378	0.717613
YALI0_E03476g	2989	226.844147	74.640587	87.467216
YALI0_D21010g	2286	193.985382	63.828770	74.797440
YALI0_E24651g	2533	104.499184	34.384315	40.293095
YALI0_E13926g	1341	172.583115	56.786587	66.545090
YALI0_A08261g	3888	144.087387	47.410381	55.557629
YALI0_A11737g	7	1.995885	0.656724	0.769579
YALI0_E29095g	4649	935.947998	307.963470	360.885498
YALI0_D16203g	1431	111.807961	36.789188	43.111233
YALI0_E22935g	2815	308.647064	101.556946	119.009018
