geneId	readCount	Coverage	FPKM	TPM
YALI0_C08074g	158	19.647696	3.059113	3.793803
YALI0_C20053g	5694	251.361145	39.136501	48.535702
YALI0_F04796g	890	135.103409	21.035370	26.087320
YALI0_E00484g	7443	400.895386	62.418728	77.409492
YALI0_C20427g	1753	337.264984	52.511585	65.123001
EFYLIG00000000639	1	0.026124	0.004067	0.005044
YALI0_D17468g	212	37.846951	5.892705	7.307925
YALI0_F03322g	2716	261.860901	40.771297	50.563114
YALI0_D18128g	1291	91.362564	14.224996	17.641335
YALI0_F09075g	1812	257.185181	40.043297	49.660275
YALI0_E24585g	666	49.545307	7.714120	9.566778
YALI0_A00132g	46614	3503.660645	545.513977	676.527100
ENSRNA049669651	20	9.869164	1.536612	1.905652
YALI0_F23727g	1417	138.095337	21.501207	26.665037
YALI0_F18238g	1019	74.708664	11.632011	14.425608
YALI0_C17149r	0	0.000000	0.000000	0.000000
YALI0_E11355g	7824	3102.327637	483.027130	599.033081
YALI0_E00594g	4907	1997.147461	310.952454	385.632202
YALI0_D00605g	4618	488.325684	76.031479	94.291542
YALI0_A18293g	997	118.769432	18.492199	22.933369
YALI0_A01760g	159	17.039814	2.653070	3.290243
YALI0_F18216g	437	45.250000	7.045348	8.737391
YALI0_D13904g	5195	301.678040	46.970757	58.251469
YALI0_C07656g	2506	425.333344	66.223679	82.128258
YALI0_D20350g	6	0.364111	0.056691	0.070307
YALI0_C08782g	2397	577.204163	89.869713	111.453217
YALI0_A07557g	291	20.491066	3.190424	3.956651
YALI0_A02915g	18718	3809.663818	593.158142	735.613708
YALI0_E28028r	0	0.0	0.0	0.0
YALI0_D08580g	2801	572.607422	89.153999	110.565628
YALI0_D27214g	1012	183.993408	28.647459	35.527565
YALI0_E09020g	527	27.505682	4.282588	5.311113
ENSRNA049658726	0	0.0	0.0	0.0
EFYLIG00000000464	0	0.0	0.0	0.0
YALI0_D09691g	709	64.309662	10.012905	12.417649
YALI0_E26389g	3569	199.912308	31.126005	38.601368
YALI0_C04763r	1	0.938198	0.146076	0.181158
YALI0_E14388g2	1971	60.874588	9.478069	11.754366
YALI0_A00803g	17181	754.827759	117.525398	145.750824
YALI0_C12639g	6933	435.668488	67.832840	84.123878
YALI0_C03916g	7462	301.615692	46.961048	58.239426
YALI0_F11011g	5883	633.754883	98.674553	122.372681
YALI0_D22418g	1385	169.857773	26.446568	32.798092
YALI0_B23166g	2202	232.283646	36.166168	44.851997
YALI0_D15048g	1443	86.391060	13.450941	16.681379
YALI0_E22803g	4511	517.430603	80.563065	99.911453
YALI0_B06897g	1205	85.251282	13.273479	16.461298
YALI0_F12749g	9072	1149.542725	178.981842	221.966949
YALI0_B19624g	5235	608.093445	94.679115	117.417679
YALI0_A18447g	0	0.0	0.0	0.0
YALI0_D27148g	21536	2201.387939	394.502991	489.248627
YALI0_E28259g	384	202.781616	31.572754	39.155407
ENSRNA049656460	0	0.0	0.0	0.0
YALI0_C00099r	5	4.775749	0.743576	0.922157
YALI0_C05885g	278	22.232464	3.461557	4.292900
YALI0_F27643g	18074	1299.019775	202.255157	250.829681
YALI0_D02431g	2568	90.777748	14.133941	17.528412
YALI0_E22132g	50	8.909804	1.387241	1.720407
ENSRNA049671205	867	572.220093	89.093697	110.490837
YALI0_C22187g	2083	287.691681	44.793102	55.550819
EFYLIG00000000270	1	1.000000	0.155698	0.193091
YALI0_E14839g	1402	121.218048	18.873444	23.406176
YALI0_D01507g	10	5.014815	0.780798	0.968318
YALI0_C19646g	74	16.643564	2.591375	3.213731
YALI0_F13057g	2836	232.081848	36.134750	44.813034
YALI0_C21274g	95	24.940613	3.883211	4.815820
YALI0_E10901g	6719	674.777283	105.061668	130.293762
YALI0_C14410g	1151	107.097168	16.674847	20.679554
YALI0_F00682g	560	102.613548	15.976755	19.813805
ENSRNA049669951	0	0.0	0.0	0.0
YALI0_C13992g	1784	148.362869	23.099846	28.647608
YALI0_E23760g	1993	312.831635	48.707352	60.405132
YALI0_E27511g	1041	127.991982	19.928133	24.714165
YALI0_E09152g	1499	210.139221	32.718319	40.576096
YALI0_A09405g	413	43.822941	6.823157	8.461838
YALI0_F15983g	59	7.342441	1.143206	1.417763
YALI0_F08107g	2375	162.290237	25.268314	31.336866
YALI0_F09900r	0	0.0	0.0	0.0
YALI0_C19668g	8975	1153.190918	179.549850	222.671371
YALI0_E29359g	2849	216.598892	33.724079	41.823406
YALI0_F13695g	1493	62.702282	9.762638	12.107278
YALI0_B15422g	4400	517.644531	80.596367	99.952759
YALI0_F17424g	1281	70.383522	10.958595	13.590460
YALI0_D01331g	763	76.614265	11.928710	14.793563
YALI0_F00880g	19083	2100.031006	326.971252	405.498138
ENSRNA049656227	0	0.0	0.0	0.0
YALI0_B10956g	165	16.185581	2.520067	3.125298
YALI0_B23276g	675	425.187225	66.200928	82.100044
YALI0_E02464r	0	0.0	0.0	0.0
YALI0_E13948g	6172	486.144989	75.691948	93.870468
YALI0_F05346g	6414	621.065247	96.698807	119.922417
YALI0_D21494g	324	67.360481	10.487912	13.006736
