geneId	readCount	Coverage	FPKM	TPM
YALI0_E32285g	615	45.283733	33.293270	34.228104
YALI0_B12034g	176	14.669975	10.785583	11.088428
YALI0_F02651g	135	23.281788	17.117113	17.597742
YALI0_D16269g	443	48.375542	35.566410	36.565075
YALI0_F08921g	650	53.755119	39.521553	40.631275
EFYLIG00000000002	0	0.0	0.0	0.0
YALI0_F14839g	4900	309.455902	227.516556	233.904938
YALI0_A16698g	666	60.100983	44.187126	45.427853
YALI0_E13057g	3051	237.732254	174.784256	179.692001
YALI0_B13772g	224	74.435646	54.726185	56.262833
YALI0_F13409g	1795	118.900261	87.417221	89.871803
YALI0_E00682g	374	48.706718	35.809898	36.815399
YALI0_C20097g	512	89.609375	65.882133	67.732025
YALI0_B09647g	1538	90.333916	66.414825	68.279671
YALI0_D10857g	2662	113.852608	83.706116	86.056488
YALI0_F27511g	1274	82.448715	60.617508	62.319576
YALI0_F10901g	12	0.473620	0.348212	0.357990
ENSRNA049671263	35	13.113849	9.641495	9.912217
YALI0_B03058g	264	20.249619	14.887818	15.305850
YALI0_E11011g	262	43.003254	31.616625	32.504383
YALI0_A18073r	1	0.254622	0.187202	0.192458
YALI0_B21670g	228	21.726326	15.973516	16.422033
YALI0_B00374g	5	0.389744	0.286546	0.294591
YALI0_D27170g	1357	126.855553	93.266075	95.884872
YALI0_F22803g	6617	440.229248	323.663025	332.751099
YALI0_C19470r	0	0.000000	0.000000	0.000000
YALI0_D15070g	0	0.0	0.0	0.0
YALI0_F09229g	18826	4142.416016	3045.565186	3131.081299
EFYLIG00000000391	0	0.0	0.0	0.0
ENSRNA049672248	1	0.129626	0.095303	0.097979
YALI0_B09119g	1096	90.165443	66.290962	68.152336
YALI0_E17875g	419	55.194771	40.580009	41.719448
YALI0_D22520g	1287	21.309711	15.667214	16.107132
YALI0_E23496g	1701	98.503731	72.868073	74.914124
YALI0_E02442g	246	11.214382	8.244979	8.476488
YALI0_B20262g	1110	19.554722	14.602855	15.012885
YALI0_F03795g	2962	132.932449	97.733902	100.478149
EFYLIG00000000531	0	0.0	0.0	0.0
YALI0_B06853g	554	23.880342	17.557178	18.050165
YALI0_F06182g	1417	165.026535	121.329933	124.736740
YALI0_D09889g	5383	1176.621216	865.069214	889.359375
YALI0_B12078g	1510	155.847641	114.581482	117.798805
YALI0_C04180g	1135	39.944214	29.367575	30.192181
YALI0_F26389g	255	23.316124	17.142357	17.623695
YALI0_C00495g	2929	54.046963	39.809486	40.927288
EFYLIG00000000016	4	3.715909	2.731991	2.808702
YALI0_F00484g	36626	2446.543701	1798.735107	1849.241333
YALI0_D03399g	4794	309.732574	227.719955	234.114059
YALI0_E03322g	601	132.061005	97.093193	99.819466
YALI0_F17820g	29267	2146.643311	1578.243774	1622.559082
EFYLIG00000000627	0	0.000000	0.000000	0.000000
YALI0_D21890g	918	28.595678	21.023964	21.614292
YALI0_E18238g	15469	1043.611206	767.278320	788.822632
YALI0_E05115g	1790	700.651184	515.129089	529.593323
YALI0_C03784g	303	35.003437	25.735043	26.457651
YALI0_E08822g	532	48.264153	35.484516	36.480881
YALI0_B19272r	0	0.0	0.0	0.0
YALI0_D22154g	744	31.142206	22.896208	23.539108
YALI0_F24585g	544	26.616764	19.569038	20.118513
YALI0_E33319g	1543	99.849998	73.411194	75.472488
YALI0_E18216g	655	68.189888	50.134212	51.541920
EFYLIG00000000479	0	0.0	0.0	0.0
YALI0_F00594g	570	46.072918	33.873489	34.824615
YALI0_F05357r	1	0.254622	0.187202	0.192458
YALI0_E27137g	972	70.310394	51.693241	53.144722
YALI0_D23859g	1062	125.788734	92.481728	95.078514
YALI0_A13079g	107	6.126633	4.504391	4.630869
YALI0_A05929g	690	33.367336	24.532158	25.220991
YALI0_F17622g	789	63.373112	46.592846	47.901119
YALI0_F31471g	1275	77.474731	56.960567	58.559948
YALI0_F03817g	1440	56.026203	42.671219	43.869377
YALI0_E20515g	685	67.990166	49.987373	51.390961
YALI0_E15037g	297	70.716309	51.991673	53.451542
YALI0_A02849g	1140	314.420776	231.166794	237.657669
YALI0_D24145g	48	4.552682	3.347199	3.441184
YALI0_A07238g	474	12.265917	9.018083	9.271300
YALI0_B01298g	419	26.569811	19.534515	20.083023
YALI0_B05038g	2052	88.202637	64.847878	66.668732
YALI0_E28787g	2639	200.044296	147.075516	151.205231
YALI0_F17380g	748	136.771744	100.556602	103.380112
YALI0_A17292g	261	24.914772	18.317707	18.832047
YALI0_E19338g	103	3.275829	2.408438	2.476064
YALI0_A07623g	69	4.942652	3.633911	3.735947
YALI0_D12210g	2933	94.751762	69.662888	71.618942
YALI0_E08382g	197	26.160738	19.233761	19.773821
YALI0_D00275g	633	65.360939	48.054329	49.403637
