geneId	readCount	Coverage	FPKM	TPM
YALI0_F06490g	177	7.860494	23.504307	21.259598
YALI0_A13761r	0	0.000000	0.000000	0.000000
YALI0_C16126g	0	0.0	0.0	0.0
YALI0_E19228g	325	9.482563	28.354586	25.646667
YALI0_D25080g	598	21.833336	65.313782	59.076180
YALI0_E07964g	147	13.046913	39.012642	35.286858
YALI0_F12023g	128	3.840434	11.483596	10.386889
YALI0_E12595g	55	1.159624	3.467486	3.136335
YALI0_E27616g	475	38.750568	115.871246	104.805313
YALI0_B04356g	481	19.629251	58.695026	53.089542
YALI0_A00715r	0	0.000000	0.000000	0.000000
YALI0_A18854r	0	0.0	0.0	0.0
YALI0_E12485g	370	10.693172	31.974529	28.920898
YALI0_E04466g	380	14.217709	42.513535	38.453407
YALI0_F01903g	1275	18.500202	55.318970	50.035896
YALI0_F15147g	435	7.259156	21.706198	19.633211
YALI0_E16995g	2662	42.080811	125.829269	113.812332
YALI0_D05049g	1672	11.668412	34.890675	31.558544
YALI0_F26477g	6	0.568306	1.699338	1.537048
YALI0_C23705g	118	3.409823	10.195991	9.222254
YALI0_D24343g	2120	44.378708	132.700394	120.027252
YALI0_C03564g	285	6.898786	20.628626	18.658550
YALI0_E31955g	1933	214.740738	642.113831	580.790710
YALI0_F07062g	583	12.329218	36.866604	33.345772
YALI0_E11825g	709	32.707691	97.801941	88.461670
YALI0_F15763g	379	5.618399	16.800035	15.195598
YALI0_F29491g	1116	18.534626	55.421898	50.129002
YALI0_D03696g	3	0.065979	0.197289	0.178448
YALI0_B05170g	912	17.790243	53.196060	48.115734
EFYLIG00000000352	1	0.072000	0.215293	0.194732
YALI0_D10109g	2186	62.430954	186.679901	168.851593
YALI0_D21120g	1679	17.903999	53.536213	48.423401
YALI0_F14575g	3392	37.269840	111.443596	100.800514
YALI0_D16775g	863	34.064693	101.859627	92.131828
YALI0_B16236g	1701	27.287878	81.595711	73.803162
YALI0_B13156g	1943	39.979416	119.545723	108.128868
YALI0_B04290g	449	6.248647	18.684591	16.900175
EFYLIG00000000223	1	0.078261	0.234015	0.211666
YALI0_C05511g	511	12.830888	38.366688	34.702595
YALI0_E32835g	10	0.174041	0.520414	0.470714
YALI0_B06160g	1	0.060264	0.180200	0.162991
YALI0_F16379g	1906	29.695671	88.795448	80.315315
YALI0_B22088g	1631	20.942541	62.622002	56.641483
YALI0_F14289g	240	14.872193	44.470562	40.223534
YALI0_E34441g	1745	134.194443	401.265778	362.944092
YALI0_A15906g	42	1.618009	4.838141	4.376089
YALI0_B03102g	892	28.437943	85.034615	76.913643
YALI0_B10065g	1979	36.983387	110.587044	100.025772
YALI0_F02673g	278	3.331999	9.963283	9.011769
YALI0_F25817g	628	14.786510	44.214355	39.991795
YALI0_D20482g	456	22.860531	68.357147	61.828899
YALI0_D17952g	572	26.259260	78.519958	71.021149
YALI0_D20592g	43	3.707434	11.085901	10.027176
YALI0_E13750g	591	11.150258	36.104828	32.656746
YALI0_A07777g	7	0.610706	1.826122	1.651724
EFYLIG00000000226	0	0.0	0.0	0.0
YALI0_F23067g	21	0.377074	1.127520	1.019839
YALI0_B12320g	636	14.886719	44.513992	40.262821
YALI0_B03586r	0	0.000000	0.000000	0.000000
YALI0_A09515g	0	0.0	0.0	0.0
YALI0_C02893g	154	14.600529	43.658234	39.488789
YALI0_A15334r	0	0.0	0.0	0.0
YALI0_B11132g	217	16.850649	50.386505	45.574490
YALI0_E10219g	3	0.060606	0.181223	0.163916
YALI0_C14058g	610	19.772972	59.124783	53.478249
YALI0_A11781g	17	0.293544	0.877750	0.793923
EFYLIG00000000501	0	0.0	0.0	0.0
YALI0_F01694g	4914	58.549816	175.074600	158.354630
YALI0_E35112g	16	0.257143	0.768904	0.695472
ENSRNA049671458	0	0.0	0.0	0.0
ENSRNA049653699	1	0.042394	0.126766	0.114659
YALI0_E24453g	918	30.007267	89.727180	81.158058
YALI0_F09339g	705	39.710484	118.741562	107.401512
YALI0_F14399g	783	34.898388	104.352516	94.386650
YALI0_B20966g	337	31.821522	95.152130	86.064919
YALI0_E31174g	73	3.501333	10.469622	9.469752
YALI0_C17919g	23	1.961353	5.864802	5.304702
YALI0_D07876g	75	4.637306	13.866389	12.542121
