geneId	readCount	Coverage	FPKM	TPM
YALI0_E01422r	24	9.280685	2.540146	2.267493
YALI0_A03597g	11330	773.670044	211.755386	189.026047
YALI0_A06391r	0	0.0	0.0	0.0
YALI0_F06160g	76541	18020.087891	4932.142578	4402.737305
YALI0_F23309g	1134	133.948532	36.662041	32.726822
YALI0_E12617g	14154	818.742859	224.091934	200.038406
YALI0_C03696g	1843	446.278168	122.147430	109.036407
YALI0_B14289g	953	36.866283	10.090391	9.007313
YALI0_D20504g	508	200.898041	54.986282	49.084187
YALI0_C15345g	665	89.164673	24.404589	21.785057
YALI0_A00528g	4	0.254088	0.069545	0.062080
YALI0_A01389r	1	0.097599	0.026713	0.023846
YALI0_A03751g	731	47.749516	13.069160	11.666346
YALI0_B14575g	592	90.975655	24.900261	22.227524
YALI0_F29161g	3773	361.803406	99.026482	88.397202
EFYLIG00000000191	0	0.0	0.0	0.0
YALI0_D23705g	3584	160.632477	43.965500	39.246346
YALI0_F04290g	1549	140.495956	38.454090	34.326511
YALI0_E06501g	5163	275.874084	75.507408	67.402618
YALI0_A03245g	456	27.902424	7.636961	6.817228
YALI0_C13640r	0	0.0	0.0	0.0
YALI0_E12375g	2602	82.097160	22.470194	20.058294
YALI0_E18634g	3109	166.114822	45.466034	40.585812
YALI0_E29601g	2099	692.588257	189.563095	169.215836
YALI0_F24277g	5072	898.587708	245.945648	219.546417
YALI0_A04521g	0	0.0	0.0	0.0
EFYLIG00000000149	0	0.000000	0.000000	0.000000
YALI0_B21230g	1694	119.527603	32.714996	29.203444
YALI0_E13552g	6	0.316614	0.086658	0.077356
YALI0_F27709g	34	1.809295	0.495209	0.442054
YALI0_D09333g	7	2.130584	0.583146	0.520553
YALI0_D20790g	1292	45.514835	12.457521	11.120360
YALI0_F16489g	17771	1029.714233	281.835297	251.583755
YALI0_E00660g	1607	105.419106	28.853466	25.756403
YALI0_D02893g	10609	2289.378174	626.608398	559.349670
YALI0_B08030g	1734	116.935204	32.005451	28.570059
YALI0_E19745g	138404	30454.826172	8335.560547	7440.840820
YALI0_F05170g	785	67.549873	18.488565	16.504045
YALI0_F16005g	9546	923.439636	252.747696	225.618332
YALI0_F16599g	1995	88.453224	24.209864	21.611233
YALI0_E32813g	2650	134.743210	36.879547	32.920982
YALI0_E06127g	45	5.553059	1.519886	1.356745
YALI0_D05511g	2580	260.048889	71.176018	63.536148
YALI0_F04356g	2270	61.462589	16.822460	15.016777
YALI0_B14080g	974	90.814407	24.856125	22.188126
YALI0_A02695g	9421	938.347168	256.827911	229.260590
YALI0_E18678g	1625	140.996567	38.591103	34.448822
YALI0_F31559g	2123	744.215271	203.693542	181.829559
YALI0_B06490g	150	8.252459	2.258718	2.016273
YALI0_D09911g	826	55.018482	15.058694	13.442328
YALI0_C16775g	15374	1406.448730	384.948456	343.628998
YALI0_B15147g	2608	124.323891	34.027752	30.375292
ENSRNA049657349	0	0.000000	0.000000	0.000000
YALI0_C19019g	0	0.0	0.0	0.0
YALI0_A16467g	1235	371.214294	101.602257	90.696510
YALI0_C09735g	12091	2236.564941	612.153259	546.446167
YALI0_A12782r	1	0.000016	0.000004	0.000004
YALI0_F08327g	12075	2903.687988	794.746521	709.440247
YALI0_E00440r	0	0.0	0.0	0.0
YALI0_D09713g	9297	466.434662	127.664307	113.961113
YALI0_D19052g	247	82.165016	22.488766	20.074873
YALI0_C06303g	2529	233.252975	63.841911	56.989265
YALI0_E24541g	263	15.927197	4.359313	3.891394
YALI0_F10307g	377	30.025276	8.217991	7.335891
YALI0_A19096g	1073	114.991508	31.473455	28.095169
YALI0_E35222g	80	5.862445	1.604566	1.432335
YALI0_A02423g	98	59.921211	16.400581	14.640182
YALI0_B07315r	0	0.0	0.0	0.0
YALI0_F23771r	0	0.0	0.0	0.0
YALI0_F24959g	95080	16085.452148	4402.627930	3930.059570
YALI0_B10043g	1504	60.681057	16.608553	14.825830
YALI0_C04994r	0	0.000000	0.000000	0.000000
YALI0_F02717g	1196	95.081100	33.932640	30.290388
ENSRNA049669755	0	0.0	0.0	0.0
YALI0_E23133g	1833	329.859192	90.283272	80.592476
YALI0_F20570g	2369	85.467667	23.392710	20.881790
YALI0_D04917g	3518	274.726227	75.193237	67.122177
YALI0_D25784g	432	36.080231	9.875247	8.815262
YALI0_B19206g	3425	267.522827	73.221657	65.362213
ENSRNA049657059	5	5.469136	1.496916	1.336240
YALI0_D14058g	7323	940.890686	257.524078	229.882050
YALI0_F11803g	424	31.142649	8.523819	7.608892
YALI0_C05841g	62	9.371212	2.564924	2.289611
YALI0_B06556g	3886	802.437622	219.629135	196.054657
YALI0_E15532g	622	55.516357	15.194963	13.563971
EFYLIG00000000635	8	8.966292	2.454096	2.190679
YALI0_A15686g	4236	145.222336	39.747707	35.481281
YALI0_A12309r	0	0.0	0.0	0.0
YALI0_E05335g	1585	135.012665	36.953297	32.986816
YALI0_E03410g	85	5.054762	1.383501	1.234999
YALI0_F06270g	540	86.950562	23.798580	21.244097
YALI0_A01133g	2830	174.156616	47.667091	42.550617
YALI0_C19987g	526	57.830063	15.828230	14.129264
YALI0_C00363g	2098	53.448399	14.628957	13.058720
YALI0_D24365g	280	23.262552	6.367017	5.683597
YALI0_D24728g	1340	107.870811	29.524506	26.355412
YALI0_E33737g	1238	127.848671	34.992493	31.236481
ENSRNA049654383	0	0.0	0.0	0.0
YALI0_E08712r	0	0.0	0.0	0.0
YALI0_D21076g	4	0.236220	0.064654	0.057714
YALI0_F24167g	4507	431.043549	117.977669	105.314224
YALI0_D07194g	1889	70.490761	19.293493	17.222574
YALI0_A09845g	5548	1049.290283	287.193329	256.366669
YALI0_B01694g	2023	108.955734	29.821451	26.620485
YALI0_E08360g	2756	214.740738	58.775063	52.466286
YALI0_E09064g	29	2.960245	0.810226	0.723258
YALI0_D09669g	507	17.879105	4.893555	4.368292
YALI0_E24607g	13589	417.423370	114.249794	101.986488
YALI0_C18997g	5266	315.428833	86.333641	77.066788
YALI0_B14399g	5972	670.185547	183.431427	163.742310
YALI0_F20966g	2972	312.611450	85.562515	76.378433
YALI0_B09339g	6283	749.991699	205.274551	183.240860
YALI0_A06765g	41592	5264.124023	1440.803589	1286.151001
YALI0_E03674g	3814	168.926315	46.235546	41.272732
YALI0_C20251g	1166	115.777779	31.688662	28.287273
YALI0_B02332g	16530	543.979492	148.888519	132.907181
YALI0_C17589g	271	23.420736	6.410313	5.722245
ENSRNA049670165	0	0.0	0.0	0.0
EFYLIG00000000185	0	0.0	0.0	0.0
YALI0_E06611g	757	46.931248	12.845197	11.466424
YALI0_C04587g	886	45.251896	12.385554	11.056118
YALI0_E04532g	1488	125.861809	34.448685	30.751043
YALI0_A16207g	1030	29.403652	8.047852	7.184014
YALI0_F23287g	1702	51.517986	14.100598	12.587073
YALI0_F20174g	49	1.242150	0.339979	0.303487
YALI0_D05547g	1546	87.124023	31.902861	28.478481
YALI0_C11715g	898	53.079674	14.528037	12.968630
YALI0_D20614g	56881	12516.115234	3425.691406	3057.985596
YALI0_E03366g	469	44.657223	12.222791	10.910825
YALI0_E16907g	2437	144.663727	39.594814	35.344799
YALI0_C02761g	129	15.479762	4.236849	3.782075
YALI0_A08492r	0	0.0	0.0	0.0
EFYLIG00000000041	0	0.0	0.0	0.0
YALI0_D06545g	3607	556.966431	152.443069	136.080185
YALI0_A14927g	108	18.817709	5.150453	4.597615
YALI0_A11539g	97	3.370678	0.922563	0.823537
YALI0_E12507g	90	9.726882	2.662271	2.376509
YALI0_F14069g	1421	149.439590	40.901981	36.511654
EFYLIG00000000035	0	0.0	0.0	0.0
YALI0_A02453g	2178	96.081696	26.297796	23.475050
YALI0_E31772g	8548	5429.773438	1486.142212	1326.623169
YALI0_E08866g	1336	50.664162	14.138635	12.621026
YALI0_D10021g	1	0.060049	0.016436	0.014671
YALI0_D18568g	136	8.160427	2.233529	1.993787
YALI0_C14608g	95	17.492674	4.787788	4.273878
YALI0_B00968g	1079	72.882866	19.948217	17.807022
YALI0_B06787g	82	18.461712	5.053016	4.510637
YALI0_F03047g	4513	1026.576538	280.976501	250.817139
YALI0_D00671g	118	15.017744	4.110394	3.669193
YALI0_E33341g	899	83.768234	22.927572	20.466578
YALI0_A05775g	313	91.411591	25.019575	22.334032
YALI0_A07084g	11499	2346.173828	642.153503	573.226257
YALI0_E07766g	216	20.474178	5.603832	5.002330
YALI0_C21186g	2359	50.630741	13.857758	12.370297
YALI0_B09141g	447	26.100695	7.143824	6.377022
YALI0_A14806g	40229	2851.304443	780.408997	696.641724
YALI0_D07480g	31781	2459.658447	673.214478	600.953247
YALI0_D07018g	3864	406.508331	111.262329	99.319679
YALI0_C19602g	1032	91.417549	25.021208	22.335489
YALI0_D07590g	376	26.783897	7.330818	6.543945
YALI0_E17457g	6008	660.916138	180.894363	161.477585
YALI0_A16192g	4644	339.834045	93.013412	83.029564
YALI0_B03036g	636	109.098640	29.860565	26.655401
YALI0_F25707g	1453	84.445595	23.112965	20.632072
YALI0_F01210g	3631	428.829254	117.371613	104.773216
YALI0_C16731g	1807	506.961121	138.756500	123.862694
YALI0_A18766g	1904	73.839096	20.209942	18.040653
YALI0_C12012g	3854	224.481552	61.441151	54.846199
YALI0_C14212r	0	0.0	0.0	0.0
ENSRNA049655526	0	0.0	0.0	0.0
YALI0_C19800g	31348	1052.195679	287.988525	257.076508
YALI0_F05302g	451	56.172840	15.374643	13.724365
YALI0_F30745g	6262	209.323730	57.292419	51.142780
YALI0_F27797g	280	16.771055	4.590279	4.097569
YALI0_B16742g	4424	570.620667	156.180267	139.416245
YALI0_A10318g	1171	39.017162	10.679092	9.532824
EFYLIG00000000520	0	0.000000	0.000000	0.000000
YALI0_C05467g	6061	1924.927612	526.857361	470.305756
YALI0_C20845r	0	0.0	0.0	0.0
YALI0_E31405g	2566	131.072830	35.874954	32.024220
YALI0_E09823g	429	46.561291	12.743939	11.376035
YALI0_E28853g	3704	590.865723	161.721390	144.362595
YALI0_B00946g	11406	744.150513	203.675827	181.813721
YALI0_C06930g	3606	207.478638	56.787411	50.691982
YALI0_D18546g	942	116.922508	32.001976	28.566959
YALI0_C04345g	1747	223.605835	61.201462	54.632240
ENSRNA049653989	0	0.0	0.0	0.0
YALI0_E31280g	1893	1027.408569	281.204254	251.020432
YALI0_D14740g	507	21.728662	5.947188	5.308831
YALI0_F17666g	2370	106.491768	29.147057	26.018480
YALI0_A09471g	0	0.0	0.0	0.0
YALI0_F21879g	622	55.030701	15.062037	13.445312
YALI0_C14542g	61	3.830508	1.048419	0.935884
ENSRNA049652482	19	22.209303	6.078741	5.426262
YALI0_E11759r	0	0.000000	0.000000	0.000000
YALI0_E12331g	628	41.734520	11.422840	10.196739
YALI0_E22000g	318	24.975857	6.835953	6.102198
YALI0_F20328g	4244	629.392090	172.266144	153.775497
YALI0_A01353g	1227	55.414761	15.167155	13.539148
YALI0_F23397g	3041	78.143768	21.388140	19.092386
EFYLIG00000000559	0	0.0	0.0	0.0
YALI0_F18524g	1307	200.867584	54.977947	49.076744
YALI0_A03509g	2735	131.122986	35.888683	32.036472
ENSRNA049654411	1	0.133333	0.036494	0.032576
YALI0_B14531g	1669	201.297485	55.095612	49.181778
YALI0_F14861g	7917	1222.553467	334.615875	298.698975
YALI0_F06688g	1517	356.969696	97.703484	87.216209
YALI0_F30173g	522	37.534901	10.273394	9.170671
YALI0_E32681g	3040	725.851074	198.667206	177.342728
YALI0_B19448g	433	42.410107	11.607750	10.361801
EFYLIG00000000118	0	0.0	0.0	0.0
YALI0_F18150g	2234	702.719604	192.336075	171.691162
YALI0_F02255g	18038	1984.565308	543.180359	484.876648
YALI0_C09680g	4436	289.416016	79.213875	70.711235
YALI0_A16841g	1143	84.569962	23.147005	20.662458
