geneId	readCount	Coverage	FPKM	TPM
YALI0_B10219g	765	53.180477	14.797932	16.775915
EFYLIG00000000591	1	1.406977	0.391504	0.443834
YALI0_A09933g	34313	66425.625000	18483.509766	20954.132812
YALI0_D25938g	2846	134.612778	37.457180	42.463943
YALI0_F02871g	1248	282.839325	78.702507	89.222382
YALI0_A19426g	1122	253.082184	70.422325	79.835411
YALI0_D25916g	25	7.888172	2.194953	2.488344
YALI0_E24167g	3004	352.425781	98.065544	111.173607
YALI0_D05137g	302	120.306877	33.476437	37.951111
YALI0_A05533g	1487	73.837120	20.545822	23.292107
YALI0_E29271g	35	3.352251	0.932793	1.057476
EFYLIG00000000549	0	0.000000	0.000000	0.000000
YALI0_F01925g	1129	65.346375	18.183199	20.613680
YALI0_C09240g	809	170.239883	47.370735	53.702602
YALI0_E32241g	1918	219.362885	61.039639	69.198578
YALI0_D26510g	2988	257.923950	71.769592	81.362762
YALI0_D18040g	14	1.467824	0.408435	0.463029
YALI0_A00506g	2364	126.286621	35.140354	39.837437
YALI0_D11418g	3676	423.372986	117.807228	133.554077
YALI0_A09262g	7	0.587768	0.163552	0.185413
YALI0_F06248g	592	70.878571	19.722580	22.358824
YALI0_F22011g	935	195.969452	54.530209	61.819061
YALI0_E11803g	1264	347.570129	96.714424	109.641884
YALI0_B15862g	700	52.018711	14.474661	16.409435
YALI0_F17864g	947	201.783905	56.148132	63.653244
YALI0_B17534g	647	108.405556	30.164791	34.196808
YALI0_F03410g	2522	113.531601	31.591158	35.813831
YALI0_F24211r	0	0.000000	0.000000	0.000000
YALI0_E09276g	2632	342.315247	95.252205	107.984207
EFYLIG00000000475	1	0.536396	0.149257	0.169207
YALI0_C14322g	1102	149.903610	41.711987	47.287476
YALI0_D21912g	2071	62.247513	17.320913	19.636135
YALI0_F20548g	370	126.455780	35.187424	39.890797
EFYLIG00000000218	0	0.0	0.0	0.0
YALI0_E17655g	6783	546.211731	151.988174	172.303864
YALI0_D18249g	1067	79.282616	22.061081	25.009903
YALI0_E34749g	1783	168.328949	46.839001	53.099792
ENSRNA049650958	2	3.280899	0.912939	1.034968
YALI0_E24959g	1148	144.078964	40.091228	45.450073
YALI0_B00308g	491	98.817337	27.496786	31.172178
YALI0_E15136g	3191	1070.466675	297.866699	337.681427
